"sex"	"age_group"	"cancer_site"	"year"	"Rate"	"Model"	"Flag"	"APC"	"Joinpoints"	"Final Selected Model"
Men	50+	Oral	2013	44.74	44.40	Joinpoint 1	NA	1	1
Men	50+	Oral	2014	44.24	45.17	NA	1.7481*	1	1
Men	50+	Oral	2015	47.07	45.96	NA	1.7481*	1	1
Men	50+	Oral	2016	47.13	46.77	NA	1.7481*	1	1
Men	50+	Oral	2017	45.97	47.58	NA	1.7481*	1	1
Men	50+	Oral	2018	47.53	48.41	NA	1.7481*	1	1
Men	50+	Oral	2019	50.76	49.26	NA	1.7481*	1	1
Men	50+	Pancreas	2001	41.07	40.73	NA	1.0568*	0	0
Men	50+	Pancreas	2002	41.67	41.16	NA	1.0568*	0	0
Men	50+	Pancreas	2003	40.22	41.59	NA	1.0568*	0	0
Men	50+	Pancreas	2004	42.84	42.03	NA	1.0568*	0	0
Men	50+	Pancreas	2005	41.97	42.48	NA	1.0568*	0	0
Men	50+	Pancreas	2006	43.44	42.93	NA	1.0568*	0	0
Men	50+	Pancreas	2007	42.01	43.38	NA	1.0568*	0	0
Men	50+	Pancreas	2008	44.89	43.84	NA	1.0568*	0	0
Men	50+	Pancreas	2009	44.27	44.30	NA	1.0568*	0	0
Men	50+	Pancreas	2010	44.10	44.77	NA	1.0568*	0	0
Men	50+	Pancreas	2011	44.53	45.24	NA	1.0568*	0	0
Men	50+	Pancreas	2012	46.21	45.72	NA	1.0568*	0	0
Men	50+	Pancreas	2013	47.78	46.21	NA	1.0568*	0	0
Men	50+	Pancreas	2014	46.25	46.69	NA	1.0568*	0	0
Men	50+	Pancreas	2015	47.04	47.19	NA	1.0568*	0	0
Men	50+	Pancreas	2016	48.68	47.69	NA	1.0568*	0	0
Men	50+	Pancreas	2017	49.17	48.19	NA	1.0568*	0	0
Men	50+	Pancreas	2018	47.97	48.70	NA	1.0568*	0	0
Men	50+	Pancreas	2019	48.10	49.21	NA	1.0568*	0	0
Men	50+	Prostate	2001	423.87	419.54	NA	0.8843*	0	0
Men	50+	Prostate	2002	420.92	423.25	NA	0.8843*	0	0
Men	50+	Prostate	2003	418.78	427.00	NA	0.8843*	0	0
Men	50+	Prostate	2004	443.26	430.77	NA	0.8843*	0	0
Men	50+	Prostate	2005	424.13	434.58	NA	0.8843*	0	0
Men	50+	Prostate	2006	441.67	438.42	NA	0.8843*	0	0
Men	50+	Prostate	2007	435.31	442.30	NA	0.8843*	0	0
Men	50+	Prostate	2008	434.24	446.21	NA	0.8843*	0	0
Men	50+	Prostate	2009	465.98	450.16	NA	0.8843*	0	0
Men	50+	Prostate	2010	459.64	454.14	NA	0.8843*	0	0
Men	50+	Prostate	2011	454.07	458.15	NA	0.8843*	0	0
Men	50+	Prostate	2012	465.18	462.21	NA	0.8843*	0	0
Men	50+	Prostate	2013	498.51	466.29	NA	0.8843*	0	0
Men	50+	Prostate	2014	468.62	470.42	NA	0.8843*	0	0
Men	50+	Prostate	2015	465.94	474.58	NA	0.8843*	0	0
Men	50+	Prostate	2016	456.29	478.77	NA	0.8843*	0	0
Men	50+	Prostate	2017	450.08	483.01	NA	0.8843*	0	0
Men	50+	Prostate	2018	526.34	487.28	NA	0.8843*	0	0
Men	50+	Prostate	2019	491.17	491.59	NA	0.8843*	0	0
Men	50+	Stomach	2001	69.41	68.47	NA	-3.8144*	0	0
Men	50+	Stomach	2002	67.42	65.86	NA	-3.8144*	0	0
Men	50+	Stomach	2003	60.93	63.34	NA	-3.8144*	0	0
Men	50+	Stomach	2004	59.83	60.93	NA	-3.8144*	0	0
Men	50+	Stomach	2005	58.57	58.60	NA	-3.8144*	0	0
Men	50+	Stomach	2006	55.65	56.37	NA	-3.8144*	0	0
Men	50+	Stomach	2007	55.78	54.22	NA	-3.8144*	0	0
Men	50+	Stomach	2008	53.04	52.15	NA	-3.8144*	0	0
Men	50+	Stomach	2009	50.94	50.16	NA	-3.8144*	0	0
Men	50+	Stomach	2010	47.91	48.25	NA	-3.8144*	0	0
Men	50+	Stomach	2011	46.30	46.41	NA	-3.8144*	0	0
Men	50+	Stomach	2012	45.07	44.64	NA	-3.8144*	0	0
Men	50+	Stomach	2013	43.33	42.93	NA	-3.8144*	0	0
Men	50+	Stomach	2014	39.66	41.30	NA	-3.8144*	0	0
Men	50+	Stomach	2015	39.63	39.72	NA	-3.8144*	0	0
Men	50+	Stomach	2016	38.23	38.21	NA	-3.8144*	0	0
Men	50+	Stomach	2017	35.85	36.75	NA	-3.8144*	0	0
Men	50+	Stomach	2018	34.00	35.35	NA	-3.8144*	0	0
Men	50+	Stomach	2019	36.42	34.00	NA	-3.8144*	0	0
Men	50+	Testis	2001	2.95	2.97	NA	-10.4329	2	2
Men	50+	Testis	2002	2.71	2.66	NA	-10.4329	2	2
Men	50+	Testis	2003	2.23	2.38	Joinpoint 1	NA	2	2
Men	50+	Testis	2004	2.62	2.51	NA	5.2233*	2	2
Men	50+	Testis	2005	2.72	2.64	NA	5.2233*	2	2
Men	50+	Testis	2006	2.97	2.78	NA	5.2233*	2	2
Men	50+	Testis	2007	2.71	2.92	NA	5.2233*	2	2
Men	50+	Testis	2008	2.93	3.08	NA	5.2233*	2	2
Men	50+	Testis	2009	3.45	3.24	Joinpoint 2	NA	2	2
Men	50+	Testis	2010	3.17	3.27	NA	0.9250	2	2
Men	50+	Testis	2011	3.21	3.30	NA	0.9250	2	2
Men	50+	Testis	2012	3.28	3.33	NA	0.9250	2	2
Men	50+	Testis	2013	3.52	3.36	NA	0.9250	2	2
Men	50+	Testis	2014	3.53	3.39	NA	0.9250	2	2
Men	50+	Testis	2015	3.36	3.42	NA	0.9250	2	2
Men	50+	Testis	2016	3.47	3.45	NA	0.9250	2	2
Men	50+	Testis	2017	3.17	3.48	NA	0.9250	2	2
Men	50+	Testis	2018	3.81	3.52	NA	0.9250	2	2
Men	50+	Testis	2019	3.48	3.55	NA	0.9250	2	2
Men	50+	Thyroid	2001	2.93	2.62	NA	6.0664*	1	1
Men	50+	Thyroid	2002	2.83	2.77	NA	6.0664*	1	1
Men	50+	Thyroid	2003	2.66	2.94	NA	6.0664*	1	1
Men	50+	Thyroid	2004	3.12	3.12	NA	6.0664*	1	1
Men	50+	Thyroid	2005	3.04	3.31	NA	6.0664*	1	1
Men	50+	Thyroid	2006	3.58	3.51	NA	6.0664*	1	1
Men	50+	Thyroid	2007	3.97	3.72	NA	6.0664*	1	1
Men	50+	Thyroid	2008	3.64	3.95	NA	6.0664*	1	1
Men	50+	Thyroid	2009	4.01	4.19	NA	6.0664*	1	1
Men	50+	Thyroid	2010	4.87	4.44	NA	6.0664*	1	1
Men	50+	Thyroid	2011	4.56	4.71	NA	6.0664*	1	1
Men	50+	Thyroid	2012	4.99	5.00	NA	6.0664*	1	1
Men	50+	Thyroid	2013	5.43	5.30	NA	6.0664*	1	1
Men	50+	Thyroid	2014	5.84	5.62	Joinpoint 1	NA	1	1
Men	50+	Thyroid	2015	5.58	5.74	NA	1.9757	1	1
Men	50+	Thyroid	2016	5.59	5.85	NA	1.9757	1	1
Men	50+	Thyroid	2017	6.28	5.96	NA	1.9757	1	1
Men	50+	Thyroid	2018	6.32	6.08	NA	1.9757	1	1
Men	50+	Thyroid	2019	5.97	6.20	NA	1.9757	1	1
Women	20-49	Bladder	2001	0.82	0.69	NA	-0.9073	0	0
Women	20-49	Bladder	2002	0.67	0.69	NA	-0.9073	0	0
Women	20-49	Bladder	2003	0.51	0.68	NA	-0.9073	0	0
Women	20-49	Bladder	2004	0.68	0.67	NA	-0.9073	0	0
Women	20-49	Bladder	2005	0.81	0.67	NA	-0.9073	0	0
Women	20-49	Bladder	2006	0.58	0.66	NA	-0.9073	0	0
Women	20-49	Bladder	2007	0.71	0.66	NA	-0.9073	0	0
Women	20-49	Bladder	2008	0.69	0.65	NA	-0.9073	0	0
Women	20-49	Bladder	2009	0.63	0.64	NA	-0.9073	0	0
Women	20-49	Bladder	2010	0.60	0.64	NA	-0.9073	0	0
Women	20-49	Bladder	2011	0.61	0.63	NA	-0.9073	0	0
Women	20-49	Bladder	2012	0.62	0.63	NA	-0.9073	0	0
Women	20-49	Bladder	2013	0.71	0.62	NA	-0.9073	0	0
Women	20-49	Bladder	2014	0.71	0.62	NA	-0.9073	0	0
Women	20-49	Bladder	2015	0.58	0.61	NA	-0.9073	0	0
Women	20-49	Bladder	2016	0.58	0.60	NA	-0.9073	0	0
Women	20-49	Bladder	2017	0.46	0.60	NA	-0.9073	0	0
Women	20-49	Bladder	2018	0.64	0.59	NA	-0.9073	0	0
Women	20-49	Bladder	2019	0.66	0.59	NA	-0.9073	0	0
Women	20-49	Brain and CNS	2001	3.02	2.84	NA	1.5627*	0	0
Women	20-49	Brain and CNS	2002	2.94	2.89	NA	1.5627*	0	0
Women	20-49	Brain and CNS	2003	2.89	2.93	NA	1.5627*	0	0
Women	20-49	Brain and CNS	2004	2.77	2.98	NA	1.5627*	0	0
Women	20-49	Brain and CNS	2005	3.01	3.03	NA	1.5627*	0	0
Women	20-49	Brain and CNS	2006	2.96	3.07	NA	1.5627*	0	0
Women	20-49	Brain and CNS	2007	3.30	3.12	NA	1.5627*	0	0
Women	20-49	Brain and CNS	2008	3.48	3.17	NA	1.5627*	0	0
Women	20-49	Brain and CNS	2009	2.98	3.22	NA	1.5627*	0	0
Women	20-49	Brain and CNS	2010	3.18	3.27	NA	1.5627*	0	0
Women	20-49	Brain and CNS	2011	3.07	3.32	NA	1.5627*	0	0
Women	20-49	Brain and CNS	2012	3.05	3.37	NA	1.5627*	0	0
Women	20-49	Brain and CNS	2013	3.47	3.43	NA	1.5627*	0	0
Women	20-49	Brain and CNS	2014	3.84	3.48	NA	1.5627*	0	0
Women	20-49	Brain and CNS	2015	3.88	3.53	NA	1.5627*	0	0
Women	20-49	Brain and CNS	2016	3.94	3.59	NA	1.5627*	0	0
Women	20-49	Brain and CNS	2017	3.69	3.65	NA	1.5627*	0	0
Women	20-49	Brain and CNS	2018	3.62	3.70	NA	1.5627*	0	0
Women	20-49	Brain and CNS	2019	3.42	3.76	NA	1.5627*	0	0
Women	20-49	Breast	2001	70.44	68.93	NA	1.2242*	1	1
Women	20-49	Breast	2002	68.78	69.77	NA	1.2242*	1	1
Women	20-49	Breast	2003	71.46	70.63	NA	1.2242*	1	1
Women	20-49	Breast	2004	72.35	71.49	NA	1.2242*	1	1
Women	20-49	Breast	2005	72.92	72.37	NA	1.2242*	1	1
Women	20-49	Breast	2006	72.27	73.25	NA	1.2242*	1	1
Women	20-49	Breast	2007	71.05	74.15	NA	1.2242*	1	1
Women	20-49	Breast	2008	73.97	75.06	NA	1.2242*	1	1
Women	20-49	Breast	2009	75.41	75.98	NA	1.2242*	1	1
Women	20-49	Breast	2010	78.99	76.91	NA	1.2242*	1	1
Women	20-49	Breast	2011	77.28	77.85	NA	1.2242*	1	1
Women	20-49	Breast	2012	78.95	78.80	NA	1.2242*	1	1
Women	20-49	Breast	2013	81.55	79.77	Joinpoint 1	NA	1	1
Women	20-49	Breast	2014	79.79	79.93	NA	0.2098	1	1
Women	20-49	Breast	2015	80.02	80.10	NA	0.2098	1	1
Women	20-49	Breast	2016	80.58	80.27	NA	0.2098	1	1
Women	20-49	Breast	2017	79.88	80.44	NA	0.2098	1	1
Women	20-49	Breast	2018	80.10	80.61	NA	0.2098	1	1
Women	20-49	Breast	2019	81.47	80.78	NA	0.2098	1	1
Women	20-49	Cervix	2001	12.60	12.07	NA	1.4446*	0	0
Women	20-49	Cervix	2002	11.81	12.24	NA	1.4446*	0	0
Women	20-49	Cervix	2003	11.79	12.42	NA	1.4446*	0	0
Women	20-49	Cervix	2004	11.98	12.60	NA	1.4446*	0	0
Women	20-49	Cervix	2005	12.24	12.78	NA	1.4446*	0	0
Women	20-49	Cervix	2006	12.95	12.97	NA	1.4446*	0	0
Women	20-49	Cervix	2007	12.78	13.15	NA	1.4446*	0	0
Women	20-49	Cervix	2008	13.65	13.34	NA	1.4446*	0	0
Women	20-49	Cervix	2009	16.57	13.54	NA	1.4446*	0	0
Women	20-49	Cervix	2010	13.12	13.73	NA	1.4446*	0	0
Women	20-49	Cervix	2011	14.40	13.93	NA	1.4446*	0	0
Women	20-49	Cervix	2012	14.22	14.13	NA	1.4446*	0	0
Women	20-49	Cervix	2013	14.89	14.34	NA	1.4446*	0	0
Women	20-49	Cervix	2014	15.06	14.54	NA	1.4446*	0	0
Women	20-49	Cervix	2015	14.71	14.75	NA	1.4446*	0	0
Women	20-49	Cervix	2016	14.67	14.97	NA	1.4446*	0	0
Women	20-49	Cervix	2017	14.63	15.18	NA	1.4446*	0	0
Women	20-49	Cervix	2018	14.81	15.40	NA	1.4446*	0	0
Women	20-49	Cervix	2019	15.25	15.62	NA	1.4446*	0	0
Women	20-49	Colorectum	2001	7.00	6.58	NA	3.2000*	0	0
Women	20-49	Colorectum	2002	7.12	6.79	NA	3.2000*	0	0
Women	20-49	Colorectum	2003	6.87	7.01	NA	3.2000*	0	0
Women	20-49	Colorectum	2004	6.85	7.24	NA	3.2000*	0	0
Women	20-49	Colorectum	2005	7.58	7.47	NA	3.2000*	0	0
Women	20-49	Colorectum	2006	7.86	7.71	NA	3.2000*	0	0
Women	20-49	Colorectum	2007	7.77	7.95	NA	3.2000*	0	0
Women	20-49	Colorectum	2008	7.54	8.21	NA	3.2000*	0	0
Women	20-49	Colorectum	2009	8.23	8.47	NA	3.2000*	0	0
Women	20-49	Colorectum	2010	8.39	8.74	NA	3.2000*	0	0
Women	20-49	Colorectum	2011	8.73	9.02	NA	3.2000*	0	0
Women	20-49	Colorectum	2012	9.90	9.31	NA	3.2000*	0	0
Women	20-49	Colorectum	2013	9.92	9.61	NA	3.2000*	0	0
Women	20-49	Colorectum	2014	9.83	9.91	NA	3.2000*	0	0
Women	20-49	Colorectum	2015	11.00	10.23	NA	3.2000*	0	0
Women	20-49	Colorectum	2016	11.09	10.56	NA	3.2000*	0	0
Women	20-49	Colorectum	2017	10.56	10.90	NA	3.2000*	0	0
Women	20-49	Colorectum	2018	10.88	11.25	NA	3.2000*	0	0
Women	20-49	Colorectum	2019	11.63	11.61	NA	3.2000*	0	0
Women	20-49	Endometrium	2001	3.18	3.17	NA	2.7668*	0	0
Women	20-49	Endometrium	2002	2.82	3.25	NA	2.7668*	0	0
Women	20-49	Endometrium	2003	3.46	3.34	NA	2.7668*	0	0
Women	20-49	Endometrium	2004	3.35	3.44	NA	2.7668*	0	0
Women	20-49	Endometrium	2005	3.52	3.53	NA	2.7668*	0	0
Women	20-49	Endometrium	2006	3.78	3.63	NA	2.7668*	0	0
Women	20-49	Endometrium	2007	4.02	3.73	NA	2.7668*	0	0
Women	20-49	Endometrium	2008	4.30	3.83	NA	2.7668*	0	0
Women	20-49	Endometrium	2009	3.93	3.94	NA	2.7668*	0	0
Women	20-49	Endometrium	2010	4.05	4.05	NA	2.7668*	0	0
Women	20-49	Endometrium	2011	3.96	4.16	NA	2.7668*	0	0
Women	20-49	Endometrium	2012	4.22	4.27	NA	2.7668*	0	0
Women	20-49	Endometrium	2013	4.54	4.39	NA	2.7668*	0	0
Women	20-49	Endometrium	2014	4.85	4.51	NA	2.7668*	0	0
Women	20-49	Endometrium	2015	4.22	4.64	NA	2.7668*	0	0
Women	20-49	Endometrium	2016	4.57	4.77	NA	2.7668*	0	0
Women	20-49	Endometrium	2017	4.84	4.90	NA	2.7668*	0	0
Women	20-49	Endometrium	2018	5.07	5.03	NA	2.7668*	0	0
Women	20-49	Endometrium	2019	5.18	5.17	NA	2.7668*	0	0
Women	20-49	Gallbladder	2001	0.19	0.19	NA	3.2097*	0	0
Women	20-49	Gallbladder	2002	0.16	0.20	NA	3.2097*	0	0
Women	20-49	Gallbladder	2003	0.25	0.21	NA	3.2097*	0	0
Women	20-49	Gallbladder	2004	0.19	0.21	NA	3.2097*	0	0
Women	20-49	Gallbladder	2005	0.23	0.22	NA	3.2097*	0	0
Women	20-49	Gallbladder	2006	0.21	0.23	NA	3.2097*	0	0
Women	20-49	Gallbladder	2007	0.27	0.24	NA	3.2097*	0	0
Women	20-49	Gallbladder	2008	0.21	0.24	NA	3.2097*	0	0
Women	20-49	Gallbladder	2009	0.23	0.25	NA	3.2097*	0	0
Women	20-49	Gallbladder	2010	0.32	0.26	NA	3.2097*	0	0
Women	20-49	Gallbladder	2011	0.35	0.27	NA	3.2097*	0	0
Women	20-49	Gallbladder	2012	0.28	0.28	NA	3.2097*	0	0
Women	20-49	Gallbladder	2013	0.32	0.28	NA	3.2097*	0	0
Women	20-49	Gallbladder	2014	0.27	0.29	NA	3.2097*	0	0
Women	20-49	Gallbladder	2015	0.23	0.30	NA	3.2097*	0	0
Women	20-49	Gallbladder	2016	0.34	0.31	NA	3.2097*	0	0
Women	20-49	Gallbladder	2017	0.32	0.32	NA	3.2097*	0	0
Women	20-49	Gallbladder	2018	0.30	0.33	NA	3.2097*	0	0
Women	20-49	Gallbladder	2019	0.35	0.34	NA	3.2097*	0	0
Women	20-49	Hodgkin Lymphoma	2001	2.63	2.50	NA	1.4985*	0	0
Women	20-49	Hodgkin Lymphoma	2002	2.26	2.54	NA	1.4985*	0	0
Women	20-49	Hodgkin Lymphoma	2003	2.45	2.58	NA	1.4985*	0	0
Women	20-49	Hodgkin Lymphoma	2004	2.70	2.62	NA	1.4985*	0	0
Women	20-49	Hodgkin Lymphoma	2005	2.44	2.66	NA	1.4985*	0	0
Women	20-49	Hodgkin Lymphoma	2006	2.72	2.70	NA	1.4985*	0	0
Women	20-49	Hodgkin Lymphoma	2007	2.77	2.74	NA	1.4985*	0	0
Women	20-49	Hodgkin Lymphoma	2008	3.12	2.78	NA	1.4985*	0	0
Women	20-49	Hodgkin Lymphoma	2009	2.98	2.82	NA	1.4985*	0	0
Women	20-49	Hodgkin Lymphoma	2010	3.13	2.86	NA	1.4985*	0	0
Women	20-49	Hodgkin Lymphoma	2011	2.93	2.91	NA	1.4985*	0	0
Women	20-49	Hodgkin Lymphoma	2012	2.92	2.95	NA	1.4985*	0	0
Women	20-49	Hodgkin Lymphoma	2013	3.04	2.99	NA	1.4985*	0	0
Women	20-49	Hodgkin Lymphoma	2014	3.06	3.04	NA	1.4985*	0	0
Women	20-49	Hodgkin Lymphoma	2015	2.96	3.08	NA	1.4985*	0	0
Women	20-49	Hodgkin Lymphoma	2016	3.04	3.13	NA	1.4985*	0	0
Women	20-49	Hodgkin Lymphoma	2017	3.20	3.18	NA	1.4985*	0	0
Women	20-49	Hodgkin Lymphoma	2018	3.03	3.23	NA	1.4985*	0	0
Women	20-49	Hodgkin Lymphoma	2019	3.29	3.27	NA	1.4985*	0	0
Women	20-49	Kaposi Sarcoma	2001	0.07	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2002	0.05	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2003	0.20	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2004	0.00	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2005	0.07	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2006	0.16	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2007	0.14	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2008	0.20	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2009	0.07	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2010	0.13	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2011	0.12	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2012	0.04	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2013	0.03	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2014	0.00	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2015	0.04	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2016	0.07	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2017	0.07	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2018	0.00	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2019	0.00	NA	NA	NA	NA	NA
Women	20-49	Kidney	2001	1.50	1.54	NA	4.5284*	0	0
Women	20-49	Kidney	2002	1.54	1.61	NA	4.5284*	0	0
Women	20-49	Kidney	2003	1.79	1.68	NA	4.5284*	0	0
Women	20-49	Kidney	2004	1.90	1.76	NA	4.5284*	0	0
Women	20-49	Kidney	2005	1.97	1.84	NA	4.5284*	0	0
Women	20-49	Kidney	2006	1.68	1.92	NA	4.5284*	0	0
Women	20-49	Kidney	2007	1.83	2.01	NA	4.5284*	0	0
Women	20-49	Kidney	2008	2.24	2.10	NA	4.5284*	0	0
Women	20-49	Kidney	2009	2.23	2.19	NA	4.5284*	0	0
Women	20-49	Kidney	2010	1.99	2.29	NA	4.5284*	0	0
Women	20-49	Kidney	2011	2.37	2.40	NA	4.5284*	0	0
Women	20-49	Kidney	2012	2.49	2.51	NA	4.5284*	0	0
Women	20-49	Kidney	2013	2.92	2.62	NA	4.5284*	0	0
Women	20-49	Kidney	2014	2.94	2.74	NA	4.5284*	0	0
Women	20-49	Kidney	2015	3.04	2.86	NA	4.5284*	0	0
Women	20-49	Kidney	2016	3.18	2.99	NA	4.5284*	0	0
Women	20-49	Kidney	2017	3.01	3.13	NA	4.5284*	0	0
Women	20-49	Kidney	2018	3.03	3.27	NA	4.5284*	0	0
Women	20-49	Kidney	2019	3.29	3.42	NA	4.5284*	0	0
Women	20-49	Larynx	2001	0.27	0.22	NA	0.0127	0	0
Women	20-49	Larynx	2002	0.21	0.22	NA	0.0127	0	0
Women	20-49	Larynx	2003	0.26	0.22	NA	0.0127	0	0
Women	20-49	Larynx	2004	0.16	0.22	NA	0.0127	0	0
Women	20-49	Larynx	2005	0.28	0.22	NA	0.0127	0	0
Women	20-49	Larynx	2006	0.25	0.22	NA	0.0127	0	0
Women	20-49	Larynx	2007	0.14	0.22	NA	0.0127	0	0
Women	20-49	Larynx	2008	0.23	0.22	NA	0.0127	0	0
Women	20-49	Larynx	2009	0.27	0.22	NA	0.0127	0	0
Women	20-49	Larynx	2010	0.18	0.22	NA	0.0127	0	0
Women	20-49	Larynx	2011	0.19	0.22	NA	0.0127	0	0
Women	20-49	Larynx	2012	0.28	0.22	NA	0.0127	0	0
Women	20-49	Larynx	2013	0.23	0.22	NA	0.0127	0	0
Women	20-49	Larynx	2014	0.19	0.22	NA	0.0127	0	0
Women	20-49	Larynx	2015	0.24	0.22	NA	0.0127	0	0
Women	20-49	Larynx	2016	0.23	0.22	NA	0.0127	0	0
Women	20-49	Larynx	2017	0.32	0.22	NA	0.0127	0	0
Women	20-49	Larynx	2018	0.23	0.22	NA	0.0127	0	0
Women	20-49	Larynx	2019	0.17	0.22	NA	0.0127	0	0
Women	20-49	Leukaemia	2001	2.61	2.63	NA	1.3898*	0	0
Women	20-49	Leukaemia	2002	2.61	2.67	NA	1.3898*	0	0
Women	20-49	Leukaemia	2003	3.03	2.70	NA	1.3898*	0	0
Women	20-49	Leukaemia	2004	2.56	2.74	NA	1.3898*	0	0
Women	20-49	Leukaemia	2005	2.78	2.78	NA	1.3898*	0	0
Women	20-49	Leukaemia	2006	2.76	2.82	NA	1.3898*	0	0
Women	20-49	Leukaemia	2007	2.95	2.86	NA	1.3898*	0	0
Women	20-49	Leukaemia	2008	2.85	2.90	NA	1.3898*	0	0
Women	20-49	Leukaemia	2009	2.99	2.94	NA	1.3898*	0	0
Women	20-49	Leukaemia	2010	2.85	2.98	NA	1.3898*	0	0
Women	20-49	Leukaemia	2011	2.82	3.02	NA	1.3898*	0	0
Women	20-49	Leukaemia	2012	3.13	3.06	NA	1.3898*	0	0
Women	20-49	Leukaemia	2013	3.04	3.11	NA	1.3898*	0	0
Women	20-49	Leukaemia	2014	3.36	3.15	NA	1.3898*	0	0
Women	20-49	Leukaemia	2015	3.42	3.19	NA	1.3898*	0	0
Women	20-49	Leukaemia	2016	3.11	3.24	NA	1.3898*	0	0
Women	20-49	Leukaemia	2017	3.33	3.28	NA	1.3898*	0	0
Women	20-49	Leukaemia	2018	3.41	3.33	NA	1.3898*	0	0
Women	20-49	Leukaemia	2019	3.22	3.37	NA	1.3898*	0	0
Women	20-49	Liver	2001	0.30	0.32	NA	24.2727	1	1
Women	20-49	Liver	2002	0.46	0.40	NA	24.2727	1	1
Women	20-49	Liver	2003	0.45	0.49	Joinpoint 1	NA	1	1
Women	20-49	Liver	2004	0.48	0.51	NA	2.8942*	1	1
Women	20-49	Liver	2005	0.47	0.52	NA	2.8942*	1	1
Women	20-49	Liver	2006	0.53	0.54	NA	2.8942*	1	1
Women	20-49	Liver	2007	0.59	0.55	NA	2.8942*	1	1
Women	20-49	Liver	2008	0.65	0.57	NA	2.8942*	1	1
Women	20-49	Liver	2009	0.70	0.58	NA	2.8942*	1	1
Women	20-49	Liver	2010	0.54	0.60	NA	2.8942*	1	1
Women	20-49	Liver	2011	0.61	0.62	NA	2.8942*	1	1
Women	20-49	Liver	2012	0.61	0.64	NA	2.8942*	1	1
Women	20-49	Liver	2013	0.66	0.65	NA	2.8942*	1	1
Women	20-49	Liver	2014	0.74	0.67	NA	2.8942*	1	1
Women	20-49	Liver	2015	0.73	0.69	NA	2.8942*	1	1
Women	20-49	Liver	2016	0.57	0.71	NA	2.8942*	1	1
Women	20-49	Liver	2017	0.68	0.73	NA	2.8942*	1	1
Women	20-49	Liver	2018	0.78	0.75	NA	2.8942*	1	1
Women	20-49	Liver	2019	0.84	0.78	NA	2.8942*	1	1
Women	20-49	Lung	2001	4.80	4.72	NA	-0.5085	0	0
Women	20-49	Lung	2002	4.55	4.69	NA	-0.5085	0	0
Women	20-49	Lung	2003	5.10	4.67	NA	-0.5085	0	0
Women	20-49	Lung	2004	4.62	4.65	NA	-0.5085	0	0
Women	20-49	Lung	2005	4.58	4.62	NA	-0.5085	0	0
Women	20-49	Lung	2006	4.55	4.60	NA	-0.5085	0	0
Women	20-49	Lung	2007	4.35	4.58	NA	-0.5085	0	0
Women	20-49	Lung	2008	4.45	4.55	NA	-0.5085	0	0
Women	20-49	Lung	2009	4.90	4.53	NA	-0.5085	0	0
Women	20-49	Lung	2010	4.63	4.51	NA	-0.5085	0	0
Women	20-49	Lung	2011	3.95	4.48	NA	-0.5085	0	0
Women	20-49	Lung	2012	4.69	4.46	NA	-0.5085	0	0
Women	20-49	Lung	2013	4.07	4.44	NA	-0.5085	0	0
Women	20-49	Lung	2014	4.53	4.42	NA	-0.5085	0	0
Women	20-49	Lung	2015	4.76	4.39	NA	-0.5085	0	0
Women	20-49	Lung	2016	4.17	4.37	NA	-0.5085	0	0
Women	20-49	Lung	2017	3.90	4.35	NA	-0.5085	0	0
Women	20-49	Lung	2018	4.74	4.33	NA	-0.5085	0	0
Women	20-49	Lung	2019	4.48	4.30	NA	-0.5085	0	0
Women	20-49	Melanoma	2001	12.69	12.03	NA	4.0015*	1	1
Women	20-49	Melanoma	2002	11.86	12.51	NA	4.0015*	1	1
Women	20-49	Melanoma	2003	12.33	13.01	NA	4.0015*	1	1
Women	20-49	Melanoma	2004	13.75	13.53	NA	4.0015*	1	1
Women	20-49	Melanoma	2005	14.57	14.07	NA	4.0015*	1	1
Women	20-49	Melanoma	2006	15.44	14.64	NA	4.0015*	1	1
Women	20-49	Melanoma	2007	14.37	15.22	NA	4.0015*	1	1
Women	20-49	Melanoma	2008	15.87	15.83	Joinpoint 1	NA	1	1
Women	20-49	Melanoma	2009	15.82	15.98	NA	0.9164*	1	1
Women	20-49	Melanoma	2010	16.06	16.12	NA	0.9164*	1	1
Women	20-49	Melanoma	2011	15.90	16.27	NA	0.9164*	1	1
