Country,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,DeathsAgeUnder5,DeathsAge5To9,DeathsAge10To14,DeathsAge15To19,DeathsAge20To24,DeathsAge25To29,DeathsAge30To34,DeathsAge35To39,DeathsAge40To44,DeathsAge45To49,DeathsAge50To54,DeathsAge55To59,DeathsAge60To64,DeathsAge65To69,DeathsAge70To74,DeathsAge75To79,DeathsAge80To84,DeathsAge85To89,DeathsAge90AndOver,DeathsAllAges,MortalityRateAgeUnder5,MortalityRateAge5To9,MortalityRateAge10To14,MortalityRateAge15To19,MortalityRateAge20To24,MortalityRateAge25To29,MortalityRateAge30To34,MortalityRateAge35To39,MortalityRateAge40To44,MortalityRateAge45To49,MortalityRateAge50To54,MortalityRateAge55To59,MortalityRateAge60To64,MortalityRateAge65To69,MortalityRateAge70To74,MortalityRateAge75To79,MortalityRateAge80To84,MortalityRateAge85To89,MortalityRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedMortalityRatio,StandardisedMortalityRatioQF
S92000003,"C00-C14, C30-C32",Head and neck,Female, ,1996,0,0,0,0,0,2,0,1,2,4,5,7,11,18,13,12,13,13,8,109,0,0,0,0,0,1.00934654904415,0,.512838922422856,1.16514130251146,2.23830068212213,3.32411445590895,4.95305214148747,8.04534649844578,13.7665198237885,10.9058572842738,12.8653215258271,18.5095537773728,31.197504199664,40.54533475242,4.12071813909881,3.38353837166156,4.97081252159348,4.52527671796228,3.71125736556007, ,5.41880427828423, ,2.02518695814085,1.61756227038945, ,2.47792728446624, ,100, 
S92000003,"C00-C14, C30-C32",Head and neck,Female, ,1997,0,0,0,0,0,0,0,0,0,4,9,12,13,18,15,26,14,9,7,127,0,0,0,0,0,0,0,0,0,2.33436239809049,5.59291067500217,8.50165428022869,9.55383586509984,13.7437103436691,12.7577056542151,26.7569542353171,20.5625321289565,21.3665068135416,34.7050074367873,4.80875177677698,4.00883969177505,5.72150227870857,5.32642529605749,4.43764183347378, ,6.29513108910293, ,2.30820191624954,1.87992164438803, ,2.77977482569863, ,100, 
S92000003,"C00-C14, C30-C32",Head and neck,Female, ,1998,0,0,0,1,0,0,0,0,2,4,8,11,13,19,20,17,11,7,6,119,0,0,0,.636642601576327,0,0,0,0,1.10805779629465,2.37546618523885,4.80362193093593,7.70658913370932,9.49646804438503,14.5425599497899,17.1024952540576,16.9154228855721,16.8381092334068,16.4609053497942,28.7273771904625,4.5108580902998,3.73687191237383,5.39791423494852,4.97255449166468,4.11736328244797, ,5.90724102839373, ,2.32879000967716,1.88620956430038, ,2.81731506673342, ,100, 
S92000003,"C00-C14, C30-C32",Head and neck,Female, ,1999,0,0,0,0,0,1,0,0,1,2,6,10,16,17,13,12,15,8,6,107,0,0,0,0,0,.564751594011374,0,0,.540438295457616,1.19207982166486,3.5204036729545,6.9207983833015,11.6211504938989,13.1004030300462,11.1520017843203,11.5985733754748,23.8872521697587,18.7961092053945,27.8151221547448,4.06008161902395,3.32733486745108,4.90619303908129,4.44804990025448,3.64344132903178, ,5.33173404483578, ,2.02745165092115,1.62161382735773, ,2.47793111625496, ,100, 
S92000003,"C00-C14, C30-C32",Head and neck,Female, ,2000,0,0,0,0,0,0,0,0,1,3,4,14,18,11,16,13,15,5,6,106,0,0,0,0,0,0,0,0,.527345500951859,1.78076418527071,2.29510454201189,9.64047899408488,13.0523690049744,8.51195542830612,13.6848047349424,12.9551750941742,22.678822515535,11.718109165905,26.8432355046528,4.02886491672032,3.298504484082,4.87279605992016,4.4137776153848,3.61200911215726, ,5.2947092878774, ,2.01754440547024,1.61401205582309, ,2.46542517868763, ,100, 
S92000003,"C00-C14, C30-C32",Head and neck,Female, ,2001,0,0,0,0,0,0,0,0,1,3,3,7,15,15,13,11,10,7,4,89,0,0,0,0,0,0,0,0,.514588586425153,1.75456039489306,1.69544208652406,4.72465391910043,10.9545823017768,11.6090984374153,11.1170021720912,11.0639496288548,14.46006131066,16.3826998689384,17.3777044052481,3.3834296343577,2.7171718231915,4.16360130705904,3.65982640026675,2.93735284544285, ,4.46054362017246, ,1.68529857085515,1.32013318874888, ,2.09437716478124, ,100, 
S92000003,"C00-C14, C30-C32",Head and neck,Female, ,2002,0,0,0,0,0,2,0,0,0,4,5,13,13,11,18,10,17,10,6,109,0,0,0,0,0,1.30127850613227,0,0,0,2.27986480401712,2.94057105889964,8.1867073063214,9.48662750392235,8.54077053278879,15.2697658635901,10.1934721004669,23.4534517962585,24.1283628905779,25.9000259000259,4.14391158641481,3.40258260529167,4.99879072210261,4.39307239968529,3.60483608121244, ,5.25808313148505, ,1.99949445306797,1.59444956277151, ,2.44969314986619, ,100, 
S92000003,"C00-C14, C30-C32",Head and neck,Female, ,2003,0,0,0,0,1,0,0,0,2,2,7,10,13,16,18,18,14,6,6,113,0,0,0,0,.608724235746722,0,0,0,.991950323127818,1.1116669445834,4.17912942763837,6.08202215072467,9.36531950147684,12.3322619680749,15.2548836815119,18.4426229508197,18.6654223051797,15.2002634712335,25.8709899965505,4.2959049761026,3.54043372145504,5.16486258544517,4.56563925272099,3.76040470839214, ,5.44782972570933, ,2.05033121341884,1.65029361641009, ,2.49313084683439, ,100, 
S92000003,"C00-C14, C30-C32",Head and neck,Female, ,2004,0,0,0,0,0,1,0,0,0,4,4,14,11,5,18,14,21,7,6,105,0,0,0,0,0,.668780011503016,0,0,0,2.16430306735852,2.39210128156826,8.29418281563809,7.80545956417152,3.8263158700277,15.3027391903151,14.3366239298734,27.1802438456162,18.35102896841,25.6465056636033,3.98074532442506,3.25585529044002,4.81893492197307,4.12681043884663,3.37201607299057, ,4.95669712024602, ,1.75268542210751,1.38966061603769, ,2.15720189334912, ,100, 
S92000003,"C00-C14, C30-C32",Head and neck,Female, ,2005,0,0,0,0,0,0,0,1,0,1,7,15,12,8,8,19,10,11,8,100,0,0,0,0,0,0,0,.495047054222504,0,.527882767794928,4.15916531493794,8.67402995431678,8.45433601758502,6.1050061050061,6.80798917529721,19.3022736046488,13.288683357253,26.8351589373277,33.9169881714504,3.77511489562185,3.07158415338607,4.59155120952517,3.95599885610446,3.21673251339778, ,4.77058506824876, ,1.68035373597618,1.3306774542375, ,2.07020701615084, ,100, 
S92000003,"C00-C14, C30-C32",Head and neck,Female, ,2006,0,0,0,0,0,0,0,0,2,1,7,8,17,16,10,20,9,11,6,107,0,0,0,0,0,0,0,0,.952376417255156,.515931979527819,4.09670566340296,4.55223116229842,11.7438189517605,12.2970033739903,8.50397986257568,20.2776003487747,12.0704916713607,25.1520556089084,25.4733803175681,4.02568007657069,3.29914197320913,4.86462229643242,4.23649026861061,3.4694786399004, ,5.07895559033687, ,1.87321662454578,1.49960714538036, ,2.28775667954359, ,100, 
S92000003,"C00-C14, C30-C32",Head and neck,Female, ,2007,0,0,0,0,0,0,1,0,2,2,8,14,11,18,14,21,13,8,4,116,0,0,0,0,0,0,.627975031712739,0,.949261948834781,1.01085659988274,4.56095141446506,8.28108363894475,7.07327267466161,13.8060102164476,11.8948495301534,21.0113461269085,17.588959545393,17.4193267430214,17.5093018165901,4.33897737036276,3.58538095665524,5.20419004864135,4.53059386292989,3.74109148950289, ,5.39455560033452, ,2.03488907174763,1.64713422862991, ,2.4630164018847, ,100, 
S92000003,"C00-C14, C30-C32",Head and neck,Female, ,2008,0,0,0,0,0,0,0,0,0,0,4,11,16,11,10,19,16,12,5,104,0,0,0,0,0,0,0,0,0,0,2.22572155110535,6.60613048909388,9.92635882546359,8.32091499807106,8.41361322619999,18.9145064309322,21.6514655335733,25.2626260499779,22.4850474434501,3.86962057626092,3.16176042100467,4.68869300569823,3.96076826686099,3.23302727264227, ,4.76127717735488, ,1.60977252528661,1.28187044866815, ,1.97445568130346, ,100, 
S92000003,"C00-C14, C30-C32",Head and neck,Female, ,2009,0,0,0,0,0,0,0,2,1,3,8,5,13,11,19,12,14,18,7,113,0,0,0,0,0,0,0,1.08575864671042,.481470603812284,1.45799515945607,4.34018358976585,3.01522689582391,7.86234842299435,8.20552604881542,15.8527529557041,11.936022917164,18.8184689831306,36.8761779890191,31.7719680464779,4.18529214265105,3.44927309109751,5.03187545278231,4.24601578562528,3.49466993086144, ,5.06943005363867, ,1.78674308934761,1.43533781488302, ,2.1760483069194, ,100, 
S92000003,"C00-C14, C30-C32",Head and neck,Female, ,2010,0,0,0,0,0,0,0,1,2,2,4,13,11,13,9,24,17,8,10,114,0,0,0,0,0,0,0,.560824187225547,.978799209130239,.955132644045942,2.12332257516562,7.79110256087548,6.50725855112931,9.62207451926635,7.4839095943721,23.7334730971194,22.5222241358753,16.7823952673645,41.0593307329091,4.20047001048644,3.46486978034325,5.04604760039067,4.29825602451385,3.54276847126419, ,5.12567346084612, ,1.74103056199617,1.39939079013032, ,2.1194239451184, ,100, 
S92000003,"C00-C14, C30-C32",Head and neck,Female, ,2011,0,0,0,0,0,0,0,1,2,1,6,10,17,23,18,17,17,13,8,133,0,0,0,0,0,0,0,.582641931574532,.986237061802545,.474921756640593,3.11494133527152,5.91142323425788,9.89321151104257,16.6669082160611,15.0372171123531,16.7066315499823,22.3056131419424,27.3580537901427,30.6313895164069,4.87250879249707,4.07964978949899,5.77447368951491,4.95007824692464,4.14144076893736, ,5.82976068536582, ,2.13250170476014,1.75037034821643, ,2.55179994405641, ,100, 
S92000003,"C00-C14, C30-C32",Head and neck,Female, ,2012,0,0,0,0,0,1,0,0,0,3,6,11,18,19,21,19,19,12,2,131,0,0,0,0,0,.566755269407117,0,0,0,1.42364291239376,3.05404126009742,6.35518554253064,10.9199446722803,12.8036658917079,17.5125506613073,18.5924534210114,24.4489338978035,25.2652854977261,7.39070987768375,4.7874692560419,4.00279280712164,5.68100700753814,4.80336397147769,4.01309235485571, ,5.66360940289999, ,2.11088435941999,1.72971385591944, ,2.52944384611608, ,100, 
S92000003,"C00-C14, C30-C32",Head and neck,Female, ,2013,0,0,0,0,0,0,2,1,1,4,2,18,14,28,19,14,12,14,10,139,0,0,0,0,0,0,1.15141710660395,.625516050741862,.518317334604939,1.90685035991801,.997133241929453,10.1662176587201,8.62589493659967,18.2075925661001,15.6342571259298,13.551053594417,15.3710179456635,29.4334069168506,36.531014831592,5.07110491714763,4.26314261477732,5.98765274623891,5.05280643696458,4.24529385733201, ,5.92958543732659, ,2.28507600145674,1.88557712989199, ,2.7223885069149, ,100, 
S92000003,"C00-C14, C30-C32",Head and neck,Female, ,2014,0,0,0,0,0,0,1,1,2,3,8,11,15,8,20,16,16,18,11,130,0,0,0,0,0,0,.568850864368888,.624282075613045,1.07753976121719,1.44355692426138,3.91742077016492,6.05700189418968,9.2766099556578,5.06524670917253,16.2011535221308,15.3180408225788,20.299158853605,37.3056994818653,38.5086644495011,4.72543410382142,3.94808778761077,5.61106927436515,4.63519197991103,3.86972786736848, ,5.46871175986398, ,1.95149117936863,1.58843779684347, ,2.35135179534238, ,100, 
S92000003,"C00-C14, C30-C32",Head and neck,Female, ,2015,0,0,0,0,0,0,0,0,1,4,13,7,11,19,22,20,19,13,9,138,0,0,0,0,0,0,0,0,.55659143405783,1.95835556882885,6.24786731452245,3.76852634469095,6.75879103661421,11.7670374315654,17.6843188321919,19.0719584994183,23.9533036648555,26.5924804647547,31.7214154800508,4.99541905593096,4.19676418755369,5.9018245154069,4.87309397053604,4.09108744260786, ,5.72248136111569, ,2.0439465612049,1.68112942564971, ,2.4416858255481, ,100, 
S92000003,"C00-C14, C30-C32",Head and neck,Female, ,2016,0,0,1,0,0,0,0,1,1,3,6,5,15,19,23,26,19,16,12,147,0,0,.746285364597715,0,0,0,0,.600654713637865,.579008621438373,1.47907843552944,2.86721908421022,2.63041602659877,9.08287212527097,11.5813406316097,18.0888714117184,24.9206851271434,23.6857523966242,32.1989897566964,41.3080895008606,5.29310668274523,4.47204688489354,6.22125714066189,5.17026658582002,4.36494945813301, ,6.04275341445352, ,2.09323402733301,1.71795496991999, ,2.50503333809935, ,100, 
S92000003,"C00-C14, C30-C32",Head and neck,Female, ,2017,0,0,0,0,0,0,1,1,2,2,12,13,15,22,18,23,13,7,15,144,0,0,0,0,0,0,.553740517193643,.578613295376301,1.2080212611742,1.00195380992936,5.72325214264252,6.69140771776672,8.87190740094515,13.9511582632076,13.1217332351633,21.9778119654853,16.0773692477028,13.8260680637579,51.1299723898149,5.17148500628479,4.36133672824081,6.08847236299305,5.02221573586878,4.23350087836382, ,5.87730722595443, ,2.22792778574037,1.84128439433507, ,2.65087189500978, ,100, 
S92000003,"C00-C14, C30-C32",Head and neck,Female, ,2018,0,0,0,0,0,1,0,2,3,4,3,14,21,19,28,22,13,5,7,142,0,0,0,0,0,.521354688021355,0,1.12836252031053,1.85245790289416,2.06477189432497,1.43665775938856,7.049061467816,12.1343094711175,12.2265909047034,19.6339667624991,20.7427800982453,15.866429077062,9.81219459544322,23.8850786501518,5.0907935866039,4.28793299321124,6.0003275290759,4.93785282451382,4.15711290000928, ,5.78478538661059, ,2.30460196244269,1.90304649315935, ,2.74402482884465, ,100, 
S92000003,"C00-C14, C30-C32",Head and neck,Female, ,2019,0,0,0,0,0,0,0,2,4,1,7,12,18,19,21,18,23,18,13,156,0,0,0,0,0,0,0,1.11174109773316,2.45938933362846,.535773603506102,3.37919382090273,5.93037736967996,10.1214005769198,12.2593299953544,14.3328077970474,16.6566418359321,27.7245386275148,34.650701676709,42.9794690382517,5.57083766471913,4.73094544336904,6.51685482065317,5.21662330780349,4.42708160514179, ,6.06999522027255, ,2.20564846002047,1.82609715716309, ,2.62050448768762, ,100, 
S92000003,"C00-C14, C30-C32",Head and neck,Female, ,2020,0,0,0,0,0,0,0,0,1,2,2,9,22,19,22,28,34,12,11,162,0,0,0,0,0,0,0,0,.60686976574827,1.10773866229479,.981556552380765,4.36901687411406,12.0966855081708,12.186986863711,14.6744930629669,25.6871307474955,40.9510273890107,22.9292060762396,36.5569956796278,5.78408647851962,4.92768308972949,6.74654514288041,5.36329666915474,4.56668809369092, ,6.22300540177233, ,2.07082911664714,1.7244428400565, ,2.44844747959836, ,100, 
S92000003,C32,Larynx,All,d,1995,0,0,0,0,0,0,0,0,2,2,11,11,18,18,19,17,12,4,1,115,0,0,0,0,0,0,0,0,.595727442780379,.570235963641755,3.79182207391985,3.99220431375822,6.93395790317113,7.48929654701822,9.00811204194935,11.7230060545878,11.2935861841796,7.15218052103635,4.24250137881295,2.25327165247106,1.86030684193296,2.70471136802864,3.26935752926145,2.66357700903001, ,3.93627860958877, ,1.43886903808048,1.17792021123071, ,1.72553687551251, ,100, 
S92000003,C32,Larynx,All,d,1996,0,0,0,0,0,0,0,0,0,4,9,12,13,19,13,10,7,10,2,99,0,0,0,0,0,0,0,0,0,1.12621173343694,3.03431813814239,4.39562049677838,5.02487312195367,7.94301098643835,6.23417478707895,6.61231345010679,6.66825434627292,17.6304654442877,8.21152898669732,1.94415369418659,1.5801121885514,2.36693736394665,2.81012946752818,2.24458117872872, ,3.4382632047252, ,1.2461993844373,1.00376728658388, ,1.51446143439073, ,100, 
S92000003,C32,Larynx,All,d,1997,0,0,0,0,0,0,0,0,1,2,6,10,10,13,17,15,8,8,1,91,0,0,0,0,0,0,0,0,.287842676706619,.587981078768885,1.88553542921071,3.66016133991186,3.8750077500155,5.41872126514637,8.25058482086524,9.46933828264081,7.84367554636103,13.8732333304431,3.99888031351222,1.79016158667333,1.44132644082102,2.19792173878882,2.62060114928554,2.07767101880916, ,3.2256018995599, ,1.07447983933816,.85660630248282, ,1.31666805359855, ,100, 
S92000003,C32,Larynx,All,d,1998,0,0,0,0,0,0,0,0,3,7,9,21,19,26,19,13,4,2,5,128,0,0,0,0,0,0,0,0,.84483482071197,2.09456669399577,2.72654564843315,7.59658515410216,7.29363802826093,10.8439513690489,9.23589945508193,7.90259144210136,4.08939415625575,3.40767749740165,19.1666347222755,2.52113916097277,2.10332600876104,2.9976427037026,3.51970073710623,2.87615234717937, ,4.22725129571276, ,1.67107909160513,1.38626804350682, ,1.9821037668839, ,100, 
S92000003,C32,Larynx,All,d,1999,0,0,0,0,0,0,0,1,0,3,9,12,15,17,19,17,9,5,2,109,0,0,0,0,0,0,0,.250572558295706,0,.902076580287823,2.66274552732717,4.27394567102728,5.71711704844304,7.12164183168628,9.23625863468653,9.99036223878141,9.53874851619467,8.46869124845446,7.38143568924156,2.14907481343467,1.76461404283718,2.59242385231389,2.7842022654054,2.27453506627485, ,3.3446229391402, ,1.26270535669626,1.02497379804229, ,1.52485983454987, ,100, 
S92000003,C32,Larynx,All,d,2000,0,0,0,0,0,0,0,0,0,0,8,14,21,21,24,12,6,5,1,112,0,0,0,0,0,0,0,0,0,0,2.31305459097967,4.94711883332803,7.97763223875154,8.79993965755663,11.618112637602,7.22121593240942,5.97401304326181,8.4224711530363,3.5340684195646,2.21215341283918,1.82148027692523,2.66179538552966,2.94650058169222,2.40534957087091, ,3.54173652814737, ,1.36533528319053,1.11658735631601, ,1.63872410510677, ,100, 
S92000003,C32,Larynx,All,d,2001,0,0,0,0,0,0,0,0,1,6,10,13,16,13,17,18,15,6,3,118,0,0,0,0,0,0,0,0,.263930237959503,1.77405620210048,2.84995283328061,4.48062646051189,6.11735378568616,5.42879096649183,8.2055044454527,10.8685151193121,14.1337428977942,10.0994798767863,10.2092904543134,2.33008175032582,1.92867025276031,2.79040173618464,3.24870081407535,2.65408303795745, ,3.90252277618246, ,1.36543092514119,1.11894404270956, ,1.63608753937271, ,100, 
S92000003,C32,Larynx,All,d,2002,0,0,0,0,0,0,0,0,1,4,8,21,17,23,16,13,14,4,1,122,0,0,0,0,0,0,0,0,.258942582071851,1.1554148517025,2.3737886259918,6.731891212638,6.48414435993867,9.59929215654359,7.64778142640683,7.90821602812892,12.5060296928876,6.89061154177433,3.37040781934614,2.40821160679037,1.99987418794879,2.8754080112844,3.15455170100528,2.60123348690389, ,3.76043144999541, ,1.45422107394704,1.19845735020663, ,1.73435323912603, ,100, 
S92000003,C32,Larynx,All,d,2003,0,0,0,0,0,0,0,0,0,2,6,8,13,19,15,18,12,5,5,103,0,0,0,0,0,0,0,0,0,.565559677857208,1.80970363086872,2.46921201271644,4.89631119447395,7.844141045913,7.13555169707204,10.9369968221948,10.3260448666649,9.01713255184851,16.7464916100077,2.03215941600079,1.65871437989184,2.46458430397615,2.69597541312357,2.17376210946604, ,3.27356095720127, ,1.0915592841102,.879401527206446, ,1.32629884131223, ,100, 
S92000003,C32,Larynx,All,d,2004,0,0,0,0,0,0,0,0,1,4,3,6,18,11,21,18,13,3,2,100,0,0,0,0,0,0,0,0,.250556234841348,1.10472213476505,.908034287374691,1.80288461538462,6.65178637418516,4.4958883057858,9.97662619006898,10.8764615245174,10.7959075205953,5.55308751665926,6.63020056356705,1.96683909289381,1.60029878746186,2.39220332774279,2.55503297675045,2.0542597628263, ,3.10960688265739, ,1.06588293907335,.855457479840142, ,1.29909933580859, ,100, 
S92000003,C32,Larynx,All,d,2005,0,0,0,0,0,0,0,0,0,4,4,14,12,13,18,16,11,10,4,106,0,0,0,0,0,0,0,0,0,1.07856249191078,1.20533117980829,4.10217942932824,4.38832267336617,5.2879921900423,8.5081039690305,9.56377243003503,9.30185360573671,17.0209868768191,13.0676249591637,2.07428280693515,1.69825280354634,2.50878530249203,2.81567679439215,2.26809274663305, ,3.42158253672703, ,1.10756099844575,.896722941599235, ,1.34032672965015, ,100, 
S92000003,C32,Larynx,All,d,2006,0,0,0,0,0,0,1,0,0,0,2,12,16,16,18,14,8,4,6,97,0,0,0,0,0,0,.310797412922335,0,0,0,.594207075223645,3.46442326013777,5.70312388610862,6.54854724572196,8.45968022408753,8.30284016439624,6.76933491284481,6.32641118509498,19.5771339075959,1.88973309955192,1.53244624146176,2.30531412297709,2.54199064122182,2.01588960297203, ,3.12816856753857, ,1.01499797396775,.81363030566153, ,1.23829575060429, ,100, 
S92000003,C32,Larynx,All,d,2007,0,0,0,0,0,0,1,0,0,1,6,9,16,13,8,9,5,3,1,72,0,0,0,0,0,0,.320941771534391,0,0,.258366554966193,1.73893889948354,2.70252415756316,5.28504563306589,5.29328892399651,3.74059007808482,5.24460242999913,4.22829405248159,4.48698773556686,3.35019598646521,1.3926499032882,1.08966277930732,1.75381207049629,1.71211172171542,1.32504889372129, ,2.14801771569493, ,.815819899403396,.63203984493761, ,1.02269757160704, ,100, 
S92000003,C32,Larynx,All,d,2008,0,0,0,0,0,0,0,0,1,4,4,13,11,19,24,19,11,6,2,114,0,0,0,0,0,0,0,0,.245231473988298,1.01212269963488,1.13402471039844,3.96728515625,3.49238501322344,7.61819224307647,11.0651599607187,10.9479798096204,9.22694940276473,8.62552292232717,6.86436024162548,2.19108574064464,1.80737554367671,2.6321632855914,2.74916287665216,2.24585262336354, ,3.30259986135717, ,1.15188968685856,.940509809872062, ,1.38437671183702, ,100, 
S92000003,C32,Larynx,All,d,2009,0,0,0,0,0,0,0,1,1,1,8,11,14,18,16,9,9,8,6,102,0,0,0,0,0,0,0,.279703849564082,.247508211084903,.24900026394028,2.21529327713873,3.37366395240067,4.33018260998664,7.08641887821989,7.28401749985204,5.14936004897614,7.44798821562753,11.0772639158128,20.6384149697303,1.94957854699058,1.58964831502489,2.36665533763123,2.43698548807907,1.95774431113578, ,2.96790724004306, ,1.04149227327801,.839717326000744, ,1.26466681058013, ,100, 
S92000003,C32,Larynx,All,d,2010,0,0,0,0,0,0,0,0,0,0,2,6,10,16,23,19,11,5,2,94,0,0,0,0,0,0,0,0,0,0,.541852702761281,1.83334861123843,3.0182847691314,6.22609277656499,10.4029091961717,10.7284020327499,8.93321205821206,6.9948657685259,6.16712920135677,1.78632511117023,1.44353252250181,2.18600953458311,2.1519833046685,1.72880164607261, ,2.62079862316073, ,.840541794006086,.670108537632858, ,1.02999494670929, ,100, 
S92000003,C32,Larynx,All,d,2011,0,0,0,0,0,0,0,1,1,4,8,10,13,11,10,17,12,9,7,103,0,0,0,0,0,0,0,.297529611634598,.25402373597789,.973783318604861,2.1202331196315,3.0127378556537,3.86372350005796,4.16015853985999,4.53788452899028,9.48957263430536,9.56968324348464,12.5217391304348,19.9038926327163,1.94343289496028,1.58629291769313,2.35697759291744,2.40131871094006,1.93144109349849, ,2.92158574005223, ,.953072889616244,.766160503052667, ,1.16008034145853, ,100, 
S92000003,C32,Larynx,All,d,2012,0,0,0,0,0,0,0,0,0,0,2,4,11,14,23,16,13,7,3,93,0,0,0,0,0,0,0,0,0,0,.519876165497378,1.17891162878431,3.40955232577963,4.89947330661954,10.381731763134,8.85940675197537,10.1067427522993,9.67893587013634,8.12897981303346,1.75022583559169,1.41265813616473,2.14414489282845,2.10416240381726,1.68743117247949, ,2.56619017276799, ,.792192688223892,.63072798558982, ,.971781512252972, ,100, 
S92000003,C32,Larynx,All,d,2013,0,0,0,0,0,0,0,0,0,1,0,13,16,21,19,16,10,11,3,110,0,0,0,0,0,0,0,0,0,.245208022225655,0,3.75264850384791,5.04240346160998,7.06162444263607,8.44744798150453,8.71730330222346,7.67312488010742,15.0606533585257,7.95967100026532,2.06468081911519,1.69691653231968,2.48849873354026,2.4240582711745,1.97907259669378, ,2.91349399015085, ,.98651751653295,.802134932886377, ,1.18968952447908, ,100, 
S92000003,C32,Larynx,All,d,2014,0,0,0,0,0,0,1,0,0,3,5,4,7,22,22,13,16,10,5,108,0,0,0,0,0,0,.290966649402645,0,0,.743166583266861,1.25428023128927,1.12786300975883,2.21652259269814,7.19949472637011,9.58042110305485,6.97372514939865,12.0806686650106,13.3638028037258,12.6415857605178,2.01959757648291,1.65671503681621,2.43834075641968,2.35270115528602,1.91856595091827, ,2.83045272334282, ,.916080513156127,.740954129273132, ,1.10950639392449, ,100, 
S92000003,C32,Larynx,All,d,2015,0,0,0,0,0,0,0,0,0,1,6,14,14,18,22,23,18,9,2,127,0,0,0,0,0,0,0,0,0,.252641365476052,1.48041046847589,3.85866269775646,4.41643164941104,5.75162563307824,9.46945240739306,12.2621541939233,13.3987390297824,11.8402357522496,5.02575700464882,2.36367020286618,1.97048534991482,2.8123190964285,2.6699242710919,2.21908055416226, ,3.16184177337073, ,1.07396957274367,.884742820764502, ,1.28126121450842, ,100, 
S92000003,C32,Larynx,All,d,2016,0,0,0,0,0,0,0,1,1,4,3,7,10,20,22,16,16,8,3,111,0,0,0,0,0,0,0,.305107809844609,.296175193550489,1.01975520776238,.737660779314025,1.88770323147826,3.10991690302035,6.29873647346342,9.20428919876663,8.56320178114597,11.7286575085399,10.25930390623,7.30513551026372,2.05376801672618,1.68951704757305,2.47326646049727,2.34967948767761,1.92449997659869, ,2.8166607436666, ,.949525059228168,.770013836509808, ,1.14756327730974, ,100, 
S92000003,C32,Larynx,All,d,2017,0,0,0,0,0,0,0,0,0,1,4,10,18,22,22,18,15,8,6,124,0,0,0,0,0,0,0,0,0,.259693042823383,.982682674567435,2.63931631150267,5.47094170103735,7.21155422105381,8.47686201980503,9.56114351276413,10.877999608392,9.98863792436104,14.3798681845416,2.28579855478543,1.90120897565012,2.72534128611917,2.57581735886565,2.13185827158352, ,3.06114396633266, ,1.03436518677367,.850494958822424, ,1.23596128249209, ,100, 
S92000003,C32,Larynx,All,d,2018,0,0,0,0,0,0,0,1,2,4,4,11,14,22,14,17,6,4,7,106,0,0,0,0,0,0,0,.287358799070107,.629877614779448,1.06869861897421,.988418209628676,2.84487663580407,4.16287547650057,7.32325165688569,5.16671894894175,8.89577293801216,4.27783085456801,4.91104863165908,16.6956853578839,1.94921020209264,1.59585360267051,2.35751358981902,2.16658871600565,1.7633476502048, ,2.61072990583225, ,.963149780190373,.77741729132586, ,1.16847881524424, ,100, 
S92000003,C32,Larynx,All,d,2019,0,0,0,0,0,0,0,1,2,1,4,6,9,12,28,16,14,10,4,107,0,0,0,0,0,0,0,.283670239020543,.626111347642065,.276657315649398,.997282405445162,1.5262398791218,2.61101908074722,4.00742709822204,10.0410247582982,8.16530663278064,9.80344100779373,11.9862397967134,9.16212378029227,1.95852323687149,1.60505705703578,2.36667485367642,2.12868944517596,1.73940386939926, ,2.55669819182706, ,.837422496149872,.67379766189099, ,1.01856630788224, ,100, 
S92000003,C32,Larynx,All,d,2020,0,0,0,0,0,0,0,1,0,2,2,3,13,20,18,27,10,13,4,113,0,0,0,0,0,0,0,.281162663847542,0,.571552680010517,.508759567859623,.751232020513642,3.68722150841396,6.65705831250229,6.29744953293916,13.6219161495384,6.97856185797231,15.3733355407866,9.14306612722577,2.06732528357117,1.70376863266008,2.48549515607501,2.20895458826801,1.8151569129855, ,2.64083601513745, ,.850080407755676,.68859003734007, ,1.02832784502727, ,100, 
S92000003,C32,Larynx,Male, ,1995,0,0,0,0,0,0,0,0,2,2,9,10,13,14,15,14,10,4,1,94,0,0,0,0,0,0,0,0,1.20273984135862,1.14641430266484,6.32195615372188,7.52524720437066,10.6399522020609,12.8493414712496,16.7117884956048,25.4545454545455,28.4819139846198,27.3916318564678,22.6039783001808,3.83149102473227,3.09623476112448,4.68877465773708,5.64396305559503,4.49498474445921, ,6.92173868230991, ,2.43171830319414,1.95017422514348, ,2.96559688745949, ,100, 
