"Country"	"Cancer_Site"	"Sex"	"Year"	"ASR_rolling"	"Model"	"Flag"	"APC"	"Joinpoints"	"Final Selected Model"
Wales	Colorectal	Men	2011	103.80	103.25	NA	-2.0464*	1	1
Wales	Colorectal	Men	2012	100.50	101.14	NA	-2.0464*	1	1
Wales	Colorectal	Men	2013	100.70	99.07	NA	-2.0464*	1	1
Wales	Colorectal	Men	2014	96.57	97.04	NA	-2.0464*	1	1
Wales	Colorectal	Men	2015	94.77	95.06	NA	-2.0464*	1	1
Wales	Colorectal	Men	2016	92.00	93.11	NA	-2.0464*	1	1
Wales	Colorectal	Men	2017	90.87	91.21	NA	-2.0464*	1	1
Wales	Colorectal	Men	2018	90.37	89.34	NA	-2.0464*	1	1
Wales	Colorectal	Women	2003	56.40	56.28	NA	1.5508*	1	1
Wales	Colorectal	Women	2004	56.07	57.16	NA	1.5508*	1	1
Wales	Colorectal	Women	2005	57.80	58.04	NA	1.5508*	1	1
Wales	Colorectal	Women	2006	59.47	58.94	NA	1.5508*	1	1
Wales	Colorectal	Women	2007	61.33	59.86	NA	1.5508*	1	1
Wales	Colorectal	Women	2008	61.97	60.79	NA	1.5508*	1	1
Wales	Colorectal	Women	2009	60.20	61.73	NA	1.5508*	1	1
Wales	Colorectal	Women	2010	61.53	62.69	Joinpoint 1	NA	1	1
Wales	Colorectal	Women	2011	62.10	61.94	NA	-1.1913*	1	1
Wales	Colorectal	Women	2012	62.27	61.20	NA	-1.1913*	1	1
Wales	Colorectal	Women	2013	61.17	60.47	NA	-1.1913*	1	1
Wales	Colorectal	Women	2014	59.37	59.75	NA	-1.1913*	1	1
Wales	Colorectal	Women	2015	58.97	59.04	NA	-1.1913*	1	1
Wales	Colorectal	Women	2016	57.53	58.34	NA	-1.1913*	1	1
Wales	Colorectal	Women	2017	56.40	57.64	NA	-1.1913*	1	1
Wales	Colorectal	Women	2018	58.37	56.95	NA	-1.1913*	1	1
Wales	Lung	Men	2003	111.80	111.03	NA	-0.5182	1	1
Wales	Lung	Men	2004	110.07	110.45	NA	-0.5182	1	1
Wales	Lung	Men	2005	109.57	109.88	NA	-0.5182	1	1
Wales	Lung	Men	2006	108.03	109.31	NA	-0.5182	1	1
Wales	Lung	Men	2007	109.97	108.74	NA	-0.5182	1	1
Wales	Lung	Men	2008	107.63	108.18	Joinpoint 1	NA	1	1
Wales	Lung	Men	2009	105.80	105.85	NA	-2.1507*	1	1
Wales	Lung	Men	2010	104.13	103.58	NA	-2.1507*	1	1
Wales	Lung	Men	2011	100.53	101.35	NA	-2.1507*	1	1
Wales	Lung	Men	2012	100.10	99.17	NA	-2.1507*	1	1
Wales	Lung	Men	2013	96.60	97.04	NA	-2.1507*	1	1
Wales	Lung	Men	2014	96.43	94.95	NA	-2.1507*	1	1
Wales	Lung	Men	2015	92.90	92.91	NA	-2.1507*	1	1
Wales	Lung	Men	2016	89.70	90.91	NA	-2.1507*	1	1
Wales	Lung	Men	2017	88.87	88.95	NA	-2.1507*	1	1
Wales	Lung	Men	2018	87.23	87.04	NA	-2.1507*	1	1
Wales	Lung	Women	2003	58.60	58.42	NA	3.4993	2	2
Wales	Lung	Women	2004	60.10	60.47	NA	3.4993	2	2
Wales	Lung	Women	2005	63.43	62.58	Joinpoint 1	NA	2	2
Wales	Lung	Women	2006	62.57	63.30	NA	1.1491*	2	2
Wales	Lung	Women	2007	65.03	64.03	NA	1.1491*	2	2
Wales	Lung	Women	2008	63.77	64.76	NA	1.1491*	2	2
Wales	Lung	Women	2009	65.47	65.51	NA	1.1491*	2	2
Wales	Lung	Women	2010	64.73	66.26	NA	1.1491*	2	2
Wales	Lung	Women	2011	68.17	67.02	NA	1.1491*	2	2
Wales	Lung	Women	2012	68.47	67.79	NA	1.1491*	2	2
Wales	Lung	Women	2013	69.00	68.57	NA	1.1491*	2	2
Wales	Lung	Women	2014	68.67	69.36	NA	1.1491*	2	2
Wales	Lung	Women	2015	70.70	70.16	NA	1.1491*	2	2
Wales	Lung	Women	2016	70.50	70.96	Joinpoint 2	NA	2	2
Wales	Lung	Women	2017	69.70	69.55	NA	-1.9870	2	2
Wales	Lung	Women	2018	68.10	68.17	NA	-1.9870	2	2
Wales	Oesophageal	Men	2003	22.63	22.07	NA	1.9269*	2	2
Wales	Oesophageal	Men	2004	22.17	22.49	NA	1.9269*	2	2
Wales	Oesophageal	Men	2005	22.37	22.93	NA	1.9269*	2	2
Wales	Oesophageal	Men	2006	23.23	23.37	NA	1.9269*	2	2
Wales	Oesophageal	Men	2007	24.23	23.82	NA	1.9269*	2	2
Wales	Oesophageal	Men	2008	24.03	24.28	Joinpoint 1	NA	2	2
Wales	Oesophageal	Men	2009	23.70	23.22	NA	-4.3438*	2	2
Wales	Oesophageal	Men	2010	22.13	22.21	NA	-4.3438*	2	2
Wales	Oesophageal	Men	2011	21.17	21.25	NA	-4.3438*	2	2
Wales	Oesophageal	Men	2012	19.77	20.33	Joinpoint 2	NA	2	2
Wales	Oesophageal	Men	2013	20.63	20.46	NA	0.6805	2	2
Wales	Oesophageal	Men	2014	21.20	20.60	NA	0.6805	2	2
Wales	Oesophageal	Men	2015	21.10	20.74	NA	0.6805	2	2
Wales	Oesophageal	Men	2016	20.57	20.88	NA	0.6805	2	2
Wales	Oesophageal	Men	2017	20.80	21.03	NA	0.6805	2	2
Wales	Oesophageal	Men	2018	21.17	21.17	NA	0.6805	2	2
Wales	Oesophageal	Women	2003	10.70	10.61	NA	-1.5374*	0	0
Wales	Oesophageal	Women	2004	10.03	10.44	NA	-1.5374*	0	0
Wales	Oesophageal	Women	2005	10.10	10.28	NA	-1.5374*	0	0
Wales	Oesophageal	Women	2006	10.17	10.13	NA	-1.5374*	0	0
Wales	Oesophageal	Women	2007	10.23	9.97	NA	-1.5374*	0	0
Wales	Oesophageal	Women	2008	10.17	9.82	NA	-1.5374*	0	0
Wales	Oesophageal	Women	2009	9.83	9.67	NA	-1.5374*	0	0
Wales	Oesophageal	Women	2010	9.87	9.52	NA	-1.5374*	0	0
Wales	Oesophageal	Women	2011	9.20	9.37	NA	-1.5374*	0	0
Wales	Oesophageal	Women	2012	9.03	9.23	NA	-1.5374*	0	0
Wales	Oesophageal	Women	2013	8.53	9.08	NA	-1.5374*	0	0
Wales	Oesophageal	Women	2014	8.97	8.95	NA	-1.5374*	0	0
Wales	Oesophageal	Women	2015	8.93	8.81	NA	-1.5374*	0	0
Wales	Oesophageal	Women	2016	8.87	8.67	NA	-1.5374*	0	0
Wales	Oesophageal	Women	2017	8.60	8.54	NA	-1.5374*	0	0
Wales	Oesophageal	Women	2018	8.30	8.41	NA	-1.5374*	0	0
Wales	Pancreatic	Men	2003	18.13	18.46	NA	-1.9679	2	2
Wales	Pancreatic	Men	2004	18.23	18.09	NA	-1.9679	2	2
Wales	Pancreatic	Men	2005	17.97	17.74	NA	-1.9679	2	2
Wales	Pancreatic	Men	2006	17.77	17.39	NA	-1.9679	2	2
Wales	Pancreatic	Men	2007	17.00	17.05	Joinpoint 1	NA	2	2
Wales	Pancreatic	Men	2008	17.40	17.78	NA	4.3063	2	2
Wales	Pancreatic	Men	2009	18.13	18.55	NA	4.3063	2	2
Wales	Pancreatic	Men	2010	19.43	19.34	Joinpoint 2	NA	2	2
Wales	Pancreatic	Men	2011	19.27	19.12	NA	-1.1747*	2	2
Wales	Pancreatic	Men	2012	19.03	18.89	NA	-1.1747*	2	2
Wales	Pancreatic	Men	2013	19.03	18.67	NA	-1.1747*	2	2
Wales	Pancreatic	Men	2014	18.70	18.45	NA	-1.1747*	2	2
Wales	Pancreatic	Men	2015	18.23	18.23	NA	-1.1747*	2	2
Wales	Pancreatic	Men	2016	17.10	18.02	NA	-1.1747*	2	2
Wales	Pancreatic	Men	2017	17.73	17.81	NA	-1.1747*	2	2
Wales	Pancreatic	Men	2018	18.07	17.60	NA	-1.1747*	2	2
Wales	Pancreatic	Women	2003	14.63	14.32	NA	1.1450*	1	1
Wales	Pancreatic	Women	2004	14.60	14.48	NA	1.1450*	1	1
Wales	Pancreatic	Women	2005	14.37	14.65	NA	1.1450*	1	1
Wales	Pancreatic	Women	2006	14.57	14.82	NA	1.1450*	1	1
Wales	Pancreatic	Women	2007	14.90	14.99	NA	1.1450*	1	1
Wales	Pancreatic	Women	2008	15.00	15.16	NA	1.1450*	1	1
Wales	Pancreatic	Women	2009	15.43	15.33	NA	1.1450*	1	1
Wales	Pancreatic	Women	2010	15.80	15.51	Joinpoint 1	NA	1	1
Wales	Pancreatic	Women	2011	15.77	15.43	NA	-0.4836	1	1
Wales	Pancreatic	Women	2012	15.47	15.36	NA	-0.4836	1	1
Wales	Pancreatic	Women	2013	14.70	15.28	NA	-0.4836	1	1
Wales	Pancreatic	Women	2014	15.30	15.21	NA	-0.4836	1	1
Wales	Pancreatic	Women	2015	14.97	15.14	NA	-0.4836	1	1
Wales	Pancreatic	Women	2016	15.20	15.06	NA	-0.4836	1	1
Wales	Pancreatic	Women	2017	14.77	14.99	NA	-0.4836	1	1
Wales	Pancreatic	Women	2018	15.23	14.92	NA	-0.4836	1	1
Wales	Prostate	Men	2003	189.23	191.18	NA	1.0986*	2	2
Wales	Prostate	Men	2004	194.97	193.28	NA	1.0986*	2	2
Wales	Prostate	Men	2005	196.33	195.40	NA	1.0986*	2	2
Wales	Prostate	Men	2006	197.53	197.55	NA	1.0986*	2	2
Wales	Prostate	Men	2007	200.13	199.72	NA	1.0986*	2	2
Wales	Prostate	Men	2008	200.30	201.91	Joinpoint 1	NA	2	2
Wales	Prostate	Men	2009	196.00	195.08	NA	-3.3814	2	2
Wales	Prostate	Men	2010	188.27	188.49	NA	-3.3814	2	2
Wales	Prostate	Men	2011	184.43	182.11	Joinpoint 2	NA	2	2
Wales	Prostate	Men	2012	183.87	183.87	NA	0.9670*	2	2
Wales	Prostate	Men	2013	185.63	185.65	NA	0.9670*	2	2
Wales	Prostate	Men	2014	186.17	187.45	NA	0.9670*	2	2
Wales	Prostate	Men	2015	186.53	189.26	NA	0.9670*	2	2
Wales	Prostate	Men	2016	187.10	191.09	NA	0.9670*	2	2
Wales	Prostate	Men	2017	196.80	192.94	NA	0.9670*	2	2
Wales	Prostate	Men	2018	196.63	194.80	NA	0.9670*	2	2
