"Country"	"Cancer_Site"	"Sex"	"Year"	"ASR_rolling"	"Model"	"Flag"	"APC"	"Joinpoints"	"Final Selected Model"
Wales	Colorectal	Men	2016	37.17	37.00	NA	-1.7288*	0	0
Wales	Colorectal	Men	2017	36.20	36.36	NA	-1.7288*	0	0
Wales	Colorectal	Men	2018	35.97	35.73	NA	-1.7288*	0	0
Wales	Colorectal	Women	2003	25.53	25.40	NA	-0.2600	2	2
Wales	Colorectal	Women	2004	25.40	25.34	NA	-0.2600	2	2
Wales	Colorectal	Women	2005	24.73	25.27	NA	-0.2600	2	2
Wales	Colorectal	Women	2006	25.40	25.20	NA	-0.2600	2	2
Wales	Colorectal	Women	2007	25.47	25.14	NA	-0.2600	2	2
Wales	Colorectal	Women	2008	25.20	25.07	Joinpoint 1	NA	2	2
Wales	Colorectal	Women	2009	24.10	24.25	NA	-3.2925	2	2
Wales	Colorectal	Women	2010	22.90	23.45	NA	-3.2925	2	2
Wales	Colorectal	Women	2011	22.47	22.68	Joinpoint 2	NA	2	2
Wales	Colorectal	Women	2012	22.80	22.73	NA	0.2341	2	2
Wales	Colorectal	Women	2013	23.20	22.78	NA	0.2341	2	2
Wales	Colorectal	Women	2014	23.50	22.84	NA	0.2341	2	2
Wales	Colorectal	Women	2015	22.70	22.89	NA	0.2341	2	2
Wales	Colorectal	Women	2016	23.00	22.94	NA	0.2341	2	2
Wales	Colorectal	Women	2017	22.70	23.00	NA	0.2341	2	2
Wales	Colorectal	Women	2018	22.97	23.05	NA	0.2341	2	2
Wales	Lung	Men	2003	92.67	92.12	NA	-0.1736	1	1
Wales	Lung	Men	2004	91.40	91.96	NA	-0.1736	1	1
Wales	Lung	Men	2005	91.80	91.80	NA	-0.1736	1	1
Wales	Lung	Men	2006	91.17	91.64	NA	-0.1736	1	1
Wales	Lung	Men	2007	92.57	91.48	Joinpoint 1	NA	1	1
Wales	Lung	Men	2008	90.17	89.11	NA	-2.5937*	1	1
Wales	Lung	Men	2009	86.60	86.80	NA	-2.5937*	1	1
Wales	Lung	Men	2010	84.23	84.55	NA	-2.5937*	1	1
Wales	Lung	Men	2011	81.77	82.35	NA	-2.5937*	1	1
Wales	Lung	Men	2012	80.10	80.22	NA	-2.5937*	1	1
Wales	Lung	Men	2013	76.67	78.14	NA	-2.5937*	1	1
Wales	Lung	Men	2014	75.40	76.11	NA	-2.5937*	1	1
Wales	Lung	Men	2015	75.20	74.14	NA	-2.5937*	1	1
Wales	Lung	Men	2016	72.40	72.21	NA	-2.5937*	1	1
Wales	Lung	Men	2017	70.83	70.34	NA	-2.5937*	1	1
Wales	Lung	Men	2018	68.60	68.52	NA	-2.5937*	1	1
Wales	Lung	Women	2003	46.20	46.57	NA	2.6483*	1	1
Wales	Lung	Women	2004	47.87	47.81	NA	2.6483*	1	1
Wales	Lung	Women	2005	49.83	49.07	NA	2.6483*	1	1
Wales	Lung	Women	2006	50.27	50.37	NA	2.6483*	1	1
Wales	Lung	Women	2007	51.80	51.71	Joinpoint 1	NA	1	1
Wales	Lung	Women	2008	52.07	51.61	NA	-0.1801	1	1
Wales	Lung	Women	2009	52.17	51.52	NA	-0.1801	1	1
Wales	Lung	Women	2010	50.37	51.43	NA	-0.1801	1	1
Wales	Lung	Women	2011	50.53	51.34	NA	-0.1801	1	1
Wales	Lung	Women	2012	50.13	51.24	NA	-0.1801	1	1
Wales	Lung	Women	2013	51.73	51.15	NA	-0.1801	1	1
Wales	Lung	Women	2014	51.03	51.06	NA	-0.1801	1	1
Wales	Lung	Women	2015	51.83	50.97	NA	-0.1801	1	1
Wales	Lung	Women	2016	51.07	50.88	NA	-0.1801	1	1
Wales	Lung	Women	2017	51.13	50.78	NA	-0.1801	1	1
Wales	Lung	Women	2018	50.23	50.69	NA	-0.1801	1	1
Wales	Oesophageal	Men	2003	22.23	21.66	NA	1.8119	2	2
Wales	Oesophageal	Men	2004	21.73	22.05	NA	1.8119	2	2
Wales	Oesophageal	Men	2005	21.50	22.45	NA	1.8119	2	2
Wales	Oesophageal	Men	2006	23.10	22.85	NA	1.8119	2	2
Wales	Oesophageal	Men	2007	24.07	23.27	NA	1.8119	2	2
Wales	Oesophageal	Men	2008	23.47	23.69	Joinpoint 1	NA	2	2
Wales	Oesophageal	Men	2009	22.67	22.83	NA	-3.6191	2	2
Wales	Oesophageal	Men	2010	22.10	22.01	NA	-3.6191	2	2
Wales	Oesophageal	Men	2011	21.17	21.21	NA	-3.6191	2	2
Wales	Oesophageal	Men	2012	20.60	20.44	Joinpoint 2	NA	2	2
Wales	Oesophageal	Men	2013	19.70	20.55	NA	0.5113	2	2
Wales	Oesophageal	Men	2014	21.17	20.65	NA	0.5113	2	2
Wales	Oesophageal	Men	2015	21.17	20.76	NA	0.5113	2	2
Wales	Oesophageal	Men	2016	21.17	20.86	NA	0.5113	2	2
Wales	Oesophageal	Men	2017	20.67	20.97	NA	0.5113	2	2
Wales	Oesophageal	Men	2018	20.90	21.08	NA	0.5113	2	2
Wales	Oesophageal	Women	2003	9.63	9.38	NA	-0.1803	2	2
Wales	Oesophageal	Women	2004	9.37	9.36	NA	-0.1803	2	2
Wales	Oesophageal	Women	2005	9.10	9.34	NA	-0.1803	2	2
Wales	Oesophageal	Women	2006	9.03	9.32	NA	-0.1803	2	2
Wales	Oesophageal	Women	2007	9.33	9.31	NA	-0.1803	2	2
Wales	Oesophageal	Women	2008	9.47	9.29	Joinpoint 1	NA	2	2
Wales	Oesophageal	Women	2009	9.13	8.93	NA	-3.8808*	2	2
Wales	Oesophageal	Women	2010	8.47	8.58	NA	-3.8808*	2	2
Wales	Oesophageal	Women	2011	8.20	8.25	NA	-3.8808*	2	2
Wales	Oesophageal	Women	2012	7.67	7.93	Joinpoint 2	NA	2	2
Wales	Oesophageal	Women	2013	8.07	7.97	NA	0.4909	2	2
Wales	Oesophageal	Women	2014	8.17	8.01	NA	0.4909	2	2
Wales	Oesophageal	Women	2015	8.37	8.05	NA	0.4909	2	2
Wales	Oesophageal	Women	2016	8.10	8.09	NA	0.4909	2	2
Wales	Oesophageal	Women	2017	7.97	8.13	NA	0.4909	2	2
Wales	Oesophageal	Women	2018	8.07	8.17	NA	0.4909	2	2
Wales	Pancreatic	Men	2003	16.53	16.01	NA	0.3324*	0	0
Wales	Pancreatic	Men	2004	16.43	16.07	NA	0.3324*	0	0
Wales	Pancreatic	Men	2005	16.00	16.12	NA	0.3324*	0	0
Wales	Pancreatic	Men	2006	15.80	16.18	NA	0.3324*	0	0
Wales	Pancreatic	Men	2007	15.67	16.23	NA	0.3324*	0	0
Wales	Pancreatic	Men	2008	15.90	16.28	NA	0.3324*	0	0
Wales	Pancreatic	Men	2009	16.30	16.34	NA	0.3324*	0	0
Wales	Pancreatic	Men	2010	17.13	16.39	NA	0.3324*	0	0
Wales	Pancreatic	Men	2011	16.80	16.45	NA	0.3324*	0	0
Wales	Pancreatic	Men	2012	16.47	16.50	NA	0.3324*	0	0
Wales	Pancreatic	Men	2013	16.20	16.56	NA	0.3324*	0	0
Wales	Pancreatic	Men	2014	16.23	16.61	NA	0.3324*	0	0
Wales	Pancreatic	Men	2015	16.37	16.67	NA	0.3324*	0	0
Wales	Pancreatic	Men	2016	16.53	16.72	NA	0.3324*	0	0
Wales	Pancreatic	Men	2017	17.10	16.78	NA	0.3324*	0	0
Wales	Pancreatic	Men	2018	17.33	16.83	NA	0.3324*	0	0
Wales	Pancreatic	Women	2003	13.07	13.08	NA	-2.7478	2	2
Wales	Pancreatic	Women	2004	12.73	12.72	NA	-2.7478	2	2
Wales	Pancreatic	Women	2005	12.37	12.37	Joinpoint 1	NA	2	2
Wales	Pancreatic	Women	2006	12.80	12.74	NA	2.9999	2	2
Wales	Pancreatic	Women	2007	12.97	13.12	NA	2.9999	2	2
Wales	Pancreatic	Women	2008	13.63	13.51	Joinpoint 2	NA	2	2
Wales	Pancreatic	Women	2009	13.57	13.54	NA	0.1990	2	2
Wales	Pancreatic	Women	2010	13.70	13.57	NA	0.1990	2	2
Wales	Pancreatic	Women	2011	13.83	13.59	NA	0.1990	2	2
Wales	Pancreatic	Women	2012	13.50	13.62	NA	0.1990	2	2
Wales	Pancreatic	Women	2013	13.43	13.65	NA	0.1990	2	2
Wales	Pancreatic	Women	2014	13.37	13.68	NA	0.1990	2	2
Wales	Pancreatic	Women	2015	13.57	13.70	NA	0.1990	2	2
Wales	Pancreatic	Women	2016	13.83	13.73	NA	0.1990	2	2
Wales	Pancreatic	Women	2017	13.70	13.76	NA	0.1990	2	2
Wales	Pancreatic	Women	2018	14.10	13.78	NA	0.1990	2	2
Wales	Prostate	Men	2003	59.43	59.54	NA	-2.7292*	1	1
Wales	Prostate	Men	2004	58.77	57.91	NA	-2.7292*	1	1
Wales	Prostate	Men	2005	56.43	56.33	NA	-2.7292*	1	1
Wales	Prostate	Men	2006	53.47	54.80	NA	-2.7292*	1	1
Wales	Prostate	Men	2007	53.73	53.30	NA	-2.7292*	1	1
Wales	Prostate	Men	2008	52.23	51.85	NA	-2.7292*	1	1
Wales	Prostate	Men	2009	50.30	50.43	NA	-2.7292*	1	1
Wales	Prostate	Men	2010	48.40	49.05	NA	-2.7292*	1	1
Wales	Prostate	Men	2011	47.67	47.72	NA	-2.7292*	1	1
Wales	Prostate	Men	2012	46.03	46.41	Joinpoint 1	NA	1	1
Wales	Prostate	Men	2013	47.13	46.41	NA	-0.0090	1	1
Wales	Prostate	Men	2014	46.40	46.41	NA	-0.0090	1	1
Wales	Prostate	Men	2015	47.27	46.40	NA	-0.0090	1	1
Wales	Prostate	Men	2016	45.97	46.40	NA	-0.0090	1	1
Wales	Prostate	Men	2017	46.63	46.39	NA	-0.0090	1	1
Wales	Prostate	Men	2018	45.93	46.39	NA	-0.0090	1	1
