"Country"	"Cancer_Site"	"Sex"	"Year"	"ASR_rolling"	"Model"	"Flag"	"APC"	"Joinpoints"	"Final Selected Model"
Wales	All sites excl. NMSC	Women	2006	543.91	544.31	NA	0.6875*	1	1
Wales	All sites excl. NMSC	Women	2007	551.97	548.05	NA	0.6875*	1	1
Wales	All sites excl. NMSC	Women	2008	552.20	551.82	NA	0.6875*	1	1
Wales	All sites excl. NMSC	Women	2009	557.72	555.61	NA	0.6875*	1	1
Wales	All sites excl. NMSC	Women	2010	559.38	559.43	NA	0.6875*	1	1
Wales	All sites excl. NMSC	Women	2011	558.75	563.28	NA	0.6875*	1	1
Wales	All sites excl. NMSC	Women	2012	566.11	567.15	NA	0.6875*	1	1
Wales	All sites excl. NMSC	Women	2013	570.88	571.05	NA	0.6875*	1	1
Wales	All sites excl. NMSC	Women	2014	576.58	574.97	Joinpoint 1	NA	1	1
Wales	All sites excl. NMSC	Women	2015	569.68	567.13	NA	-1.3634*	1	1
Wales	All sites excl. NMSC	Women	2016	556.80	559.40	NA	-1.3634*	1	1
Wales	All sites excl. NMSC	Women	2017	549.67	551.78	NA	-1.3634*	1	1
Wales	All sites excl. NMSC	Women	2018	546.47	544.25	NA	-1.3634*	1	1
Wales	Breast	Women	2003	160.99	159.93	NA	0.7221*	1	1
Wales	Breast	Women	2004	160.88	161.09	NA	0.7221*	1	1
Wales	Breast	Women	2005	161.52	162.25	NA	0.7221*	1	1
Wales	Breast	Women	2006	162.25	163.42	NA	0.7221*	1	1
Wales	Breast	Women	2007	166.39	164.60	NA	0.7221*	1	1
Wales	Breast	Women	2008	167.61	165.79	NA	0.7221*	1	1
Wales	Breast	Women	2009	170.14	166.99	NA	0.7221*	1	1
Wales	Breast	Women	2010	167.04	168.19	NA	0.7221*	1	1
Wales	Breast	Women	2011	163.16	169.41	NA	0.7221*	1	1
Wales	Breast	Women	2012	166.16	170.63	NA	0.7221*	1	1
Wales	Breast	Women	2013	172.27	171.86	NA	0.7221*	1	1
Wales	Breast	Women	2014	178.35	173.10	NA	0.7221*	1	1
Wales	Breast	Women	2015	175.71	174.35	Joinpoint 1	NA	1	1
Wales	Breast	Women	2016	170.54	171.05	NA	-1.8929*	1	1
Wales	Breast	Women	2017	167.33	167.82	NA	-1.8929*	1	1
Wales	Breast	Women	2018	165.12	164.64	NA	-1.8929*	1	1
Wales	Colorectal	Men	2003	95.00	94.87	NA	1.5195*	1	1
Wales	Colorectal	Men	2004	97.18	96.31	NA	1.5195*	1	1
Wales	Colorectal	Men	2005	97.19	97.78	NA	1.5195*	1	1
Wales	Colorectal	Men	2006	98.45	99.26	NA	1.5195*	1	1
Wales	Colorectal	Men	2007	99.99	100.77	NA	1.5195*	1	1
Wales	Colorectal	Men	2008	102.63	102.30	NA	1.5195*	1	1
Wales	Colorectal	Men	2009	105.63	103.86	NA	1.5195*	1	1
Wales	Colorectal	Men	2010	104.25	105.44	Joinpoint 1	NA	1	1
Wales	Colorectal	Men	2011	103.81	103.27	NA	-2.0525*	1	1
Wales	Colorectal	Men	2012	100.50	101.15	NA	-2.0525*	1	1
Wales	Colorectal	Men	2013	100.71	99.08	NA	-2.0525*	1	1
Wales	Colorectal	Men	2014	96.59	97.04	NA	-2.0525*	1	1
Wales	Colorectal	Men	2015	94.77	95.05	NA	-2.0525*	1	1
Wales	Colorectal	Men	2016	92.00	93.10	NA	-2.0525*	1	1
Wales	Colorectal	Men	2017	90.84	91.19	NA	-2.0525*	1	1
Wales	Colorectal	Men	2018	90.33	89.32	NA	-2.0525*	1	1
Wales	Colorectal	Women	2003	56.38	56.26	NA	1.5525*	1	1
Wales	Colorectal	Women	2004	56.05	57.13	NA	1.5525*	1	1
Wales	Colorectal	Women	2005	57.78	58.02	NA	1.5525*	1	1
Wales	Colorectal	Women	2006	59.44	58.92	NA	1.5525*	1	1
Wales	Colorectal	Women	2007	61.30	59.84	NA	1.5525*	1	1
Wales	Colorectal	Women	2008	61.94	60.77	NA	1.5525*	1	1
Wales	Colorectal	Women	2009	60.18	61.71	NA	1.5525*	1	1
Wales	Colorectal	Women	2010	61.52	62.67	Joinpoint 1	NA	1	1
Wales	Colorectal	Women	2011	62.10	61.92	NA	-1.1847*	1	1
Wales	Colorectal	Women	2012	62.25	61.19	NA	-1.1847*	1	1
Wales	Colorectal	Women	2013	61.16	60.47	NA	-1.1847*	1	1
Wales	Colorectal	Women	2014	59.37	59.75	NA	-1.1847*	1	1
Wales	Colorectal	Women	2015	58.98	59.04	NA	-1.1847*	1	1
Wales	Colorectal	Women	2016	57.55	58.34	NA	-1.1847*	1	1
Wales	Colorectal	Women	2017	56.40	57.65	NA	-1.1847*	1	1
Wales	Colorectal	Women	2018	58.38	56.97	NA	-1.1847*	1	1
Wales	Lung	Men	2003	111.76	110.99	NA	-0.5136	1	1
Wales	Lung	Men	2004	110.03	110.42	NA	-0.5136	1	1
Wales	Lung	Men	2005	109.53	109.85	NA	-0.5136	1	1
Wales	Lung	Men	2006	108.01	109.28	NA	-0.5136	1	1
Wales	Lung	Men	2007	109.95	108.72	NA	-0.5136	1	1
Wales	Lung	Men	2008	107.61	108.16	Joinpoint 1	NA	1	1
Wales	Lung	Men	2009	105.77	105.84	NA	-2.1494*	1	1
Wales	Lung	Men	2010	104.12	103.56	NA	-2.1494*	1	1
Wales	Lung	Men	2011	100.54	101.34	NA	-2.1494*	1	1
Wales	Lung	Men	2012	100.12	99.16	NA	-2.1494*	1	1
Wales	Lung	Men	2013	96.62	97.03	NA	-2.1494*	1	1
Wales	Lung	Men	2014	96.44	94.94	NA	-2.1494*	1	1
Wales	Lung	Men	2015	92.88	92.90	NA	-2.1494*	1	1
Wales	Lung	Men	2016	89.67	90.91	NA	-2.1494*	1	1
Wales	Lung	Men	2017	88.86	88.95	NA	-2.1494*	1	1
Wales	Lung	Men	2018	87.24	87.04	NA	-2.1494*	1	1
Wales	Lung	Women	2003	58.62	58.45	NA	3.4580*	2	2
Wales	Lung	Women	2004	60.11	60.47	NA	3.4580*	2	2
Wales	Lung	Women	2005	63.42	62.56	Joinpoint 1	NA	2	2
Wales	Lung	Women	2006	62.55	63.28	NA	1.1504*	2	2
Wales	Lung	Women	2007	65.01	64.01	NA	1.1504*	2	2
Wales	Lung	Women	2008	63.75	64.74	NA	1.1504*	2	2
Wales	Lung	Women	2009	65.44	65.49	NA	1.1504*	2	2
Wales	Lung	Women	2010	64.70	66.24	NA	1.1504*	2	2
Wales	Lung	Women	2011	68.12	67.00	NA	1.1504*	2	2
Wales	Lung	Women	2012	68.45	67.77	NA	1.1504*	2	2
Wales	Lung	Women	2013	68.98	68.55	NA	1.1504*	2	2
Wales	Lung	Women	2014	68.65	69.34	NA	1.1504*	2	2
Wales	Lung	Women	2015	70.68	70.14	NA	1.1504*	2	2
Wales	Lung	Women	2016	70.50	70.95	Joinpoint 2	NA	2	2
Wales	Lung	Women	2017	69.72	69.55	NA	-1.9659	2	2
Wales	Lung	Women	2018	68.10	68.19	NA	-1.9659	2	2
Wales	Oesophageal	Men	2003	22.63	22.06	NA	1.9233*	2	2
Wales	Oesophageal	Men	2004	22.14	22.48	NA	1.9233*	2	2
Wales	Oesophageal	Men	2005	22.36	22.91	NA	1.9233*	2	2
Wales	Oesophageal	Men	2006	23.22	23.35	NA	1.9233*	2	2
Wales	Oesophageal	Men	2007	24.21	23.80	NA	1.9233*	2	2
Wales	Oesophageal	Men	2008	24.01	24.26	Joinpoint 1	NA	2	2
Wales	Oesophageal	Men	2009	23.71	23.22	NA	-4.3031*	2	2
Wales	Oesophageal	Men	2010	22.14	22.22	NA	-4.3031*	2	2
Wales	Oesophageal	Men	2011	21.17	21.26	NA	-4.3031*	2	2
Wales	Oesophageal	Men	2012	19.77	20.35	Joinpoint 2	NA	2	2
Wales	Oesophageal	Men	2013	20.65	20.48	NA	0.6641	2	2
Wales	Oesophageal	Men	2014	21.23	20.62	NA	0.6641	2	2
Wales	Oesophageal	Men	2015	21.13	20.75	NA	0.6641	2	2
Wales	Oesophageal	Men	2016	20.58	20.89	NA	0.6641	2	2
Wales	Oesophageal	Men	2017	20.80	21.03	NA	0.6641	2	2
Wales	Oesophageal	Men	2018	21.16	21.17	NA	0.6641	2	2
Wales	Oesophageal	Women	2003	10.72	10.61	NA	-1.5470*	0	0
Wales	Oesophageal	Women	2004	10.05	10.45	NA	-1.5470*	0	0
Wales	Oesophageal	Women	2005	10.13	10.28	NA	-1.5470*	0	0
Wales	Oesophageal	Women	2006	10.17	10.13	NA	-1.5470*	0	0
Wales	Oesophageal	Women	2007	10.23	9.97	NA	-1.5470*	0	0
Wales	Oesophageal	Women	2008	10.14	9.81	NA	-1.5470*	0	0
Wales	Oesophageal	Women	2009	9.81	9.66	NA	-1.5470*	0	0
Wales	Oesophageal	Women	2010	9.83	9.51	NA	-1.5470*	0	0
Wales	Oesophageal	Women	2011	9.17	9.37	NA	-1.5470*	0	0
Wales	Oesophageal	Women	2012	9.01	9.22	NA	-1.5470*	0	0
Wales	Oesophageal	Women	2013	8.51	9.08	NA	-1.5470*	0	0
Wales	Oesophageal	Women	2014	8.96	8.94	NA	-1.5470*	0	0
Wales	Oesophageal	Women	2015	8.95	8.80	NA	-1.5470*	0	0
Wales	Oesophageal	Women	2016	8.89	8.66	NA	-1.5470*	0	0
Wales	Oesophageal	Women	2017	8.60	8.53	NA	-1.5470*	0	0
Wales	Oesophageal	Women	2018	8.30	8.40	NA	-1.5470*	0	0
Wales	Pancreatic	Men	2003	18.17	18.50	NA	-2.0681*	2	2
Wales	Pancreatic	Men	2004	18.27	18.12	NA	-2.0681*	2	2
Wales	Pancreatic	Men	2005	17.98	17.75	NA	-2.0681*	2	2
Wales	Pancreatic	Men	2006	17.76	17.38	NA	-2.0681*	2	2
Wales	Pancreatic	Men	2007	16.97	17.02	Joinpoint 1	NA	2	2
Wales	Pancreatic	Men	2008	17.38	17.76	NA	4.3640*	2	2
Wales	Pancreatic	Men	2009	18.14	18.54	NA	4.3640*	2	2
Wales	Pancreatic	Men	2010	19.44	19.35	Joinpoint 2	NA	2	2
Wales	Pancreatic	Men	2011	19.27	19.12	NA	-1.1835*	2	2
Wales	Pancreatic	Men	2012	19.03	18.89	NA	-1.1835*	2	2
Wales	Pancreatic	Men	2013	19.03	18.67	NA	-1.1835*	2	2
Wales	Pancreatic	Men	2014	18.69	18.45	NA	-1.1835*	2	2
Wales	Pancreatic	Men	2015	18.22	18.23	NA	-1.1835*	2	2
Wales	Pancreatic	Men	2016	17.09	18.01	NA	-1.1835*	2	2
Wales	Pancreatic	Men	2017	17.73	17.80	NA	-1.1835*	2	2
Wales	Pancreatic	Men	2018	18.07	17.59	NA	-1.1835*	2	2
Wales	Pancreatic	Women	2003	14.61	14.30	NA	1.1564*	1	1
Wales	Pancreatic	Women	2004	14.58	14.46	NA	1.1564*	1	1
Wales	Pancreatic	Women	2005	14.35	14.63	NA	1.1564*	1	1
Wales	Pancreatic	Women	2006	14.55	14.80	NA	1.1564*	1	1
Wales	Pancreatic	Women	2007	14.89	14.97	NA	1.1564*	1	1
Wales	Pancreatic	Women	2008	14.98	15.15	NA	1.1564*	1	1
Wales	Pancreatic	Women	2009	15.40	15.32	NA	1.1564*	1	1
Wales	Pancreatic	Women	2010	15.77	15.50	Joinpoint 1	NA	1	1
Wales	Pancreatic	Women	2011	15.76	15.42	NA	-0.4844	1	1
Wales	Pancreatic	Women	2012	15.46	15.35	NA	-0.4844	1	1
Wales	Pancreatic	Women	2013	14.72	15.27	NA	-0.4844	1	1
Wales	Pancreatic	Women	2014	15.29	15.20	NA	-0.4844	1	1
Wales	Pancreatic	Women	2015	14.98	15.13	NA	-0.4844	1	1
Wales	Pancreatic	Women	2016	15.18	15.05	NA	-0.4844	1	1
Wales	Pancreatic	Women	2017	14.76	14.98	NA	-0.4844	1	1
Wales	Pancreatic	Women	2018	15.20	14.91	NA	-0.4844	1	1
Wales	Prostate	Men	2003	189.21	191.15	NA	1.1022*	2	2
Wales	Prostate	Men	2004	194.95	193.26	NA	1.1022*	2	2
Wales	Prostate	Men	2005	196.31	195.39	NA	1.1022*	2	2
Wales	Prostate	Men	2006	197.53	197.54	NA	1.1022*	2	2
Wales	Prostate	Men	2007	200.14	199.72	NA	1.1022*	2	2
Wales	Prostate	Men	2008	200.31	201.92	Joinpoint 1	NA	2	2
Wales	Prostate	Men	2009	195.99	195.08	NA	-3.3865*	2	2
Wales	Prostate	Men	2010	188.25	188.47	NA	-3.3865*	2	2
Wales	Prostate	Men	2011	184.41	182.09	Joinpoint 2	NA	2	2
Wales	Prostate	Men	2012	183.84	183.85	NA	0.9683*	2	2
Wales	Prostate	Men	2013	185.60	185.63	NA	0.9683*	2	2
Wales	Prostate	Men	2014	186.16	187.43	NA	0.9683*	2	2
Wales	Prostate	Men	2015	186.53	189.25	NA	0.9683*	2	2
Wales	Prostate	Men	2016	187.10	191.08	NA	0.9683*	2	2
Wales	Prostate	Men	2017	196.78	192.93	NA	0.9683*	2	2
Wales	Prostate	Men	2018	196.62	194.80	NA	0.9683*	2	2
