"Country"	"Cancer_Site"	"Sex"	"Year"	"ASR_rolling"	"Model"	"Flag"	"APC"	"Joinpoints"	"Final Selected Model"
Wales	Breast	Women	2005	42.83	42.62	NA	-2.3524*	1	1
Wales	Breast	Women	2006	42.33	41.62	NA	-2.3524*	1	1
Wales	Breast	Women	2007	40.91	40.64	NA	-2.3524*	1	1
Wales	Breast	Women	2008	39.12	39.68	NA	-2.3524*	1	1
Wales	Breast	Women	2009	38.75	38.75	NA	-2.3524*	1	1
Wales	Breast	Women	2010	38.05	37.84	NA	-2.3524*	1	1
Wales	Breast	Women	2011	37.38	36.95	NA	-2.3524*	1	1
Wales	Breast	Women	2012	35.64	36.08	NA	-2.3524*	1	1
Wales	Breast	Women	2013	34.65	35.23	NA	-2.3524*	1	1
Wales	Breast	Women	2014	34.63	34.40	NA	-2.3524*	1	1
Wales	Breast	Women	2015	33.74	33.59	Joinpoint 1	NA	1	1
Wales	Breast	Women	2016	34.23	34.13	NA	1.5971*	1	1
Wales	Breast	Women	2017	34.48	34.67	NA	1.5971*	1	1
Wales	Breast	Women	2018	35.32	35.23	NA	1.5971*	1	1
Wales	Colorectal	Men	2003	45.49	46.41	NA	-1.7261*	0	0
Wales	Colorectal	Men	2004	46.73	45.61	NA	-1.7261*	0	0
Wales	Colorectal	Men	2005	45.28	44.82	NA	-1.7261*	0	0
Wales	Colorectal	Men	2006	44.04	44.04	NA	-1.7261*	0	0
Wales	Colorectal	Men	2007	42.13	43.28	NA	-1.7261*	0	0
Wales	Colorectal	Men	2008	43.36	42.54	NA	-1.7261*	0	0
Wales	Colorectal	Men	2009	42.38	41.80	NA	-1.7261*	0	0
Wales	Colorectal	Men	2010	41.64	41.08	NA	-1.7261*	0	0
Wales	Colorectal	Men	2011	39.74	40.37	NA	-1.7261*	0	0
Wales	Colorectal	Men	2012	38.44	39.68	NA	-1.7261*	0	0
Wales	Colorectal	Men	2013	38.64	38.99	NA	-1.7261*	0	0
Wales	Colorectal	Men	2014	38.15	38.32	NA	-1.7261*	0	0
Wales	Colorectal	Men	2015	38.44	37.66	NA	-1.7261*	0	0
Wales	Colorectal	Men	2016	37.18	37.01	NA	-1.7261*	0	0
Wales	Colorectal	Men	2017	36.21	36.37	NA	-1.7261*	0	0
Wales	Colorectal	Men	2018	35.97	35.74	NA	-1.7261*	0	0
Wales	Colorectal	Women	2003	25.52	25.38	NA	-0.2421	2	2
Wales	Colorectal	Women	2004	25.38	25.32	NA	-0.2421	2	2
Wales	Colorectal	Women	2005	24.71	25.25	NA	-0.2421	2	2
Wales	Colorectal	Women	2006	25.38	25.19	NA	-0.2421	2	2
Wales	Colorectal	Women	2007	25.46	25.13	NA	-0.2421	2	2
Wales	Colorectal	Women	2008	25.20	25.07	Joinpoint 1	NA	2	2
Wales	Colorectal	Women	2009	24.11	24.24	NA	-3.2978*	2	2
Wales	Colorectal	Women	2010	22.89	23.45	NA	-3.2978*	2	2
Wales	Colorectal	Women	2011	22.45	22.67	Joinpoint 2	NA	2	2
Wales	Colorectal	Women	2012	22.79	22.73	NA	0.2389	2	2
Wales	Colorectal	Women	2013	23.20	22.78	NA	0.2389	2	2
Wales	Colorectal	Women	2014	23.52	22.83	NA	0.2389	2	2
Wales	Colorectal	Women	2015	22.70	22.89	NA	0.2389	2	2
Wales	Colorectal	Women	2016	23.01	22.94	NA	0.2389	2	2
Wales	Colorectal	Women	2017	22.69	23.00	NA	0.2389	2	2
Wales	Colorectal	Women	2018	22.96	23.05	NA	0.2389	2	2
Wales	Lung	Men	2003	92.67	92.13	NA	-0.1737	1	1
Wales	Lung	Men	2004	91.41	91.97	NA	-0.1737	1	1
Wales	Lung	Men	2005	91.81	91.81	NA	-0.1737	1	1
Wales	Lung	Men	2006	91.15	91.65	NA	-0.1737	1	1
Wales	Lung	Men	2007	92.56	91.49	Joinpoint 1	NA	1	1
Wales	Lung	Men	2008	90.18	89.12	NA	-2.5907*	1	1
Wales	Lung	Men	2009	86.62	86.81	NA	-2.5907*	1	1
Wales	Lung	Men	2010	84.25	84.56	NA	-2.5907*	1	1
Wales	Lung	Men	2011	81.78	82.37	NA	-2.5907*	1	1
Wales	Lung	Men	2012	80.12	80.24	NA	-2.5907*	1	1
Wales	Lung	Men	2013	76.69	78.16	NA	-2.5907*	1	1
Wales	Lung	Men	2014	75.43	76.13	NA	-2.5907*	1	1
Wales	Lung	Men	2015	75.23	74.16	NA	-2.5907*	1	1
Wales	Lung	Men	2016	72.42	72.24	NA	-2.5907*	1	1
Wales	Lung	Men	2017	70.85	70.37	NA	-2.5907*	1	1
Wales	Lung	Men	2018	68.62	68.54	NA	-2.5907*	1	1
Wales	Lung	Women	2003	46.19	46.57	NA	2.6455*	1	1
Wales	Lung	Women	2004	47.86	47.80	NA	2.6455*	1	1
Wales	Lung	Women	2005	49.83	49.07	NA	2.6455*	1	1
Wales	Lung	Women	2006	50.27	50.36	NA	2.6455*	1	1
Wales	Lung	Women	2007	51.80	51.70	Joinpoint 1	NA	1	1
Wales	Lung	Women	2008	52.05	51.60	NA	-0.1818	1	1
Wales	Lung	Women	2009	52.15	51.51	NA	-0.1818	1	1
Wales	Lung	Women	2010	50.34	51.42	NA	-0.1818	1	1
Wales	Lung	Women	2011	50.52	51.32	NA	-0.1818	1	1
Wales	Lung	Women	2012	50.12	51.23	NA	-0.1818	1	1
Wales	Lung	Women	2013	51.71	51.14	NA	-0.1818	1	1
Wales	Lung	Women	2014	51.01	51.04	NA	-0.1818	1	1
Wales	Lung	Women	2015	51.81	50.95	NA	-0.1818	1	1
Wales	Lung	Women	2016	51.04	50.86	NA	-0.1818	1	1
Wales	Lung	Women	2017	51.11	50.77	NA	-0.1818	1	1
Wales	Lung	Women	2018	50.24	50.67	NA	-0.1818	1	1
Wales	Oesophageal	Men	2003	22.25	21.65	NA	1.8263*	2	2
Wales	Oesophageal	Men	2004	21.73	22.05	NA	1.8263*	2	2
Wales	Oesophageal	Men	2005	21.50	22.45	NA	1.8263*	2	2
Wales	Oesophageal	Men	2006	23.08	22.86	NA	1.8263*	2	2
Wales	Oesophageal	Men	2007	24.08	23.28	NA	1.8263*	2	2
Wales	Oesophageal	Men	2008	23.48	23.70	Joinpoint 1	NA	2	2
Wales	Oesophageal	Men	2009	22.69	22.84	NA	-3.6392*	2	2
Wales	Oesophageal	Men	2010	22.12	22.01	NA	-3.6392*	2	2
Wales	Oesophageal	Men	2011	21.17	21.21	NA	-3.6392*	2	2
Wales	Oesophageal	Men	2012	20.59	20.44	Joinpoint 2	NA	2	2
Wales	Oesophageal	Men	2013	19.69	20.54	NA	0.5152	2	2
Wales	Oesophageal	Men	2014	21.16	20.65	NA	0.5152	2	2
Wales	Oesophageal	Men	2015	21.18	20.75	NA	0.5152	2	2
Wales	Oesophageal	Men	2016	21.15	20.86	NA	0.5152	2	2
Wales	Oesophageal	Men	2017	20.68	20.97	NA	0.5152	2	2
Wales	Oesophageal	Men	2018	20.90	21.08	NA	0.5152	2	2
Wales	Oesophageal	Women	2003	9.62	9.36	NA	-0.1240	2	2
Wales	Oesophageal	Women	2004	9.36	9.35	NA	-0.1240	2	2
Wales	Oesophageal	Women	2005	9.11	9.34	NA	-0.1240	2	2
Wales	Oesophageal	Women	2006	9.04	9.33	NA	-0.1240	2	2
Wales	Oesophageal	Women	2007	9.33	9.32	NA	-0.1240	2	2
Wales	Oesophageal	Women	2008	9.46	9.31	Joinpoint 1	NA	2	2
Wales	Oesophageal	Women	2009	9.15	8.94	NA	-3.9696*	2	2
Wales	Oesophageal	Women	2010	8.48	8.58	NA	-3.9696*	2	2
Wales	Oesophageal	Women	2011	8.20	8.24	NA	-3.9696*	2	2
Wales	Oesophageal	Women	2012	7.65	7.91	Joinpoint 2	NA	2	2
Wales	Oesophageal	Women	2013	8.05	7.96	NA	0.5320	2	2
Wales	Oesophageal	Women	2014	8.14	8.00	NA	0.5320	2	2
Wales	Oesophageal	Women	2015	8.34	8.04	NA	0.5320	2	2
Wales	Oesophageal	Women	2016	8.09	8.08	NA	0.5320	2	2
Wales	Oesophageal	Women	2017	7.97	8.13	NA	0.5320	2	2
Wales	Oesophageal	Women	2018	8.08	8.17	NA	0.5320	2	2
Wales	Pancreatic	Men	2003	16.51	16.00	NA	0.3408	0	0
Wales	Pancreatic	Men	2004	16.40	16.05	NA	0.3408	0	0
Wales	Pancreatic	Men	2005	15.98	16.11	NA	0.3408	0	0
Wales	Pancreatic	Men	2006	15.80	16.16	NA	0.3408	0	0
Wales	Pancreatic	Men	2007	15.66	16.22	NA	0.3408	0	0
Wales	Pancreatic	Men	2008	15.90	16.27	NA	0.3408	0	0
Wales	Pancreatic	Men	2009	16.29	16.33	NA	0.3408	0	0
Wales	Pancreatic	Men	2010	17.14	16.38	NA	0.3408	0	0
Wales	Pancreatic	Men	2011	16.80	16.44	NA	0.3408	0	0
Wales	Pancreatic	Men	2012	16.46	16.49	NA	0.3408	0	0
Wales	Pancreatic	Men	2013	16.17	16.55	NA	0.3408	0	0
Wales	Pancreatic	Men	2014	16.21	16.61	NA	0.3408	0	0
Wales	Pancreatic	Men	2015	16.37	16.66	NA	0.3408	0	0
Wales	Pancreatic	Men	2016	16.54	16.72	NA	0.3408	0	0
Wales	Pancreatic	Men	2017	17.10	16.78	NA	0.3408	0	0
Wales	Pancreatic	Men	2018	17.34	16.83	NA	0.3408	0	0
Wales	Pancreatic	Women	2003	13.06	13.06	NA	-2.7829	2	2
Wales	Pancreatic	Women	2004	12.71	12.70	NA	-2.7829	2	2
Wales	Pancreatic	Women	2005	12.35	12.35	Joinpoint 1	NA	2	2
Wales	Pancreatic	Women	2006	12.79	12.73	NA	3.0647*	2	2
Wales	Pancreatic	Women	2007	12.96	13.12	NA	3.0647*	2	2
Wales	Pancreatic	Women	2008	13.64	13.52	Joinpoint 2	NA	2	2
Wales	Pancreatic	Women	2009	13.58	13.55	NA	0.2018	2	2
Wales	Pancreatic	Women	2010	13.71	13.57	NA	0.2018	2	2
Wales	Pancreatic	Women	2011	13.82	13.60	NA	0.2018	2	2
Wales	Pancreatic	Women	2012	13.49	13.63	NA	0.2018	2	2
Wales	Pancreatic	Women	2013	13.44	13.65	NA	0.2018	2	2
Wales	Pancreatic	Women	2014	13.39	13.68	NA	0.2018	2	2
Wales	Pancreatic	Women	2015	13.58	13.71	NA	0.2018	2	2
Wales	Pancreatic	Women	2016	13.85	13.74	NA	0.2018	2	2
Wales	Pancreatic	Women	2017	13.71	13.77	NA	0.2018	2	2
Wales	Pancreatic	Women	2018	14.10	13.79	NA	0.2018	2	2
Wales	Prostate	Men	2003	59.42	59.54	NA	-2.7253*	1	1
Wales	Prostate	Men	2004	58.76	57.92	NA	-2.7253*	1	1
Wales	Prostate	Men	2005	56.44	56.34	NA	-2.7253*	1	1
Wales	Prostate	Men	2006	53.47	54.80	NA	-2.7253*	1	1
Wales	Prostate	Men	2007	53.75	53.31	NA	-2.7253*	1	1
Wales	Prostate	Men	2008	52.25	51.86	NA	-2.7253*	1	1
Wales	Prostate	Men	2009	50.33	50.44	NA	-2.7253*	1	1
Wales	Prostate	Men	2010	48.43	49.07	NA	-2.7253*	1	1
Wales	Prostate	Men	2011	47.69	47.73	NA	-2.7253*	1	1
Wales	Prostate	Men	2012	46.05	46.43	Joinpoint 1	NA	1	1
Wales	Prostate	Men	2013	47.14	46.43	NA	-0.0104	1	1
Wales	Prostate	Men	2014	46.39	46.42	NA	-0.0104	1	1
Wales	Prostate	Men	2015	47.27	46.42	NA	-0.0104	1	1
Wales	Prostate	Men	2016	45.98	46.41	NA	-0.0104	1	1
Wales	Prostate	Men	2017	46.66	46.41	NA	-0.0104	1	1
Wales	Prostate	Men	2018	45.95	46.40	NA	-0.0104	1	1
