"sex"	"age_group"	"cancer_site"	"year"	"Rate"	"Model"	"Flag"	"APC"	"Joinpoints"	"Final Selected Model"
Men	50+	Prostate	2012	436.40	433.02	NA	1.3902*	0	0
Men	50+	Prostate	2013	468.40	439.04	NA	1.3902*	0	0
Men	50+	Prostate	2014	444.00	445.14	NA	1.3902*	0	0
Men	50+	Prostate	2015	443.00	451.33	NA	1.3902*	0	0
Men	50+	Prostate	2016	434.40	457.60	NA	1.3902*	0	0
Men	50+	Prostate	2017	430.30	463.97	NA	1.3902*	0	0
Men	50+	Prostate	2018	507.00	470.42	NA	1.3902*	0	0
Men	50+	Prostate	2019	473.90	476.96	NA	1.3902*	0	0
Men	50+	Stomach	2001	60.80	59.96	NA	-3.4173*	0	0
Men	50+	Stomach	2002	59.60	57.91	NA	-3.4173*	0	0
Men	50+	Stomach	2003	53.70	55.93	NA	-3.4173*	0	0
Men	50+	Stomach	2004	53.00	54.02	NA	-3.4173*	0	0
Men	50+	Stomach	2005	52.10	52.17	NA	-3.4173*	0	0
Men	50+	Stomach	2006	49.70	50.39	NA	-3.4173*	0	0
Men	50+	Stomach	2007	50.20	48.67	NA	-3.4173*	0	0
Men	50+	Stomach	2008	47.80	47.00	NA	-3.4173*	0	0
Men	50+	Stomach	2009	46.30	45.40	NA	-3.4173*	0	0
Men	50+	Stomach	2010	43.40	43.85	NA	-3.4173*	0	0
Men	50+	Stomach	2011	42.10	42.35	NA	-3.4173*	0	0
Men	50+	Stomach	2012	41.30	40.90	NA	-3.4173*	0	0
Men	50+	Stomach	2013	39.70	39.50	NA	-3.4173*	0	0
Men	50+	Stomach	2014	36.70	38.15	NA	-3.4173*	0	0
Men	50+	Stomach	2015	36.50	36.85	NA	-3.4173*	0	0
Men	50+	Stomach	2016	35.50	35.59	NA	-3.4173*	0	0
Men	50+	Stomach	2017	33.60	34.37	NA	-3.4173*	0	0
Men	50+	Stomach	2018	32.00	33.20	NA	-3.4173*	0	0
Men	50+	Stomach	2019	34.60	32.06	NA	-3.4173*	0	0
Men	50+	Testis	2001	3.20	2.76	NA	1.8206*	0	0
Men	50+	Testis	2002	2.90	2.81	NA	1.8206*	0	0
Men	50+	Testis	2003	2.40	2.86	NA	1.8206*	0	0
Men	50+	Testis	2004	2.90	2.92	NA	1.8206*	0	0
Men	50+	Testis	2005	2.80	2.97	NA	1.8206*	0	0
Men	50+	Testis	2006	3.00	3.02	NA	1.8206*	0	0
Men	50+	Testis	2007	2.80	3.08	NA	1.8206*	0	0
Men	50+	Testis	2008	3.00	3.13	NA	1.8206*	0	0
Men	50+	Testis	2009	3.60	3.19	NA	1.8206*	0	0
Men	50+	Testis	2010	3.30	3.25	NA	1.8206*	0	0
Men	50+	Testis	2011	3.40	3.31	NA	1.8206*	0	0
Men	50+	Testis	2012	3.40	3.37	NA	1.8206*	0	0
Men	50+	Testis	2013	3.70	3.43	NA	1.8206*	0	0
Men	50+	Testis	2014	3.70	3.49	NA	1.8206*	0	0
Men	50+	Testis	2015	3.60	3.56	NA	1.8206*	0	0
Men	50+	Testis	2016	3.60	3.62	NA	1.8206*	0	0
Men	50+	Testis	2017	3.30	3.69	NA	1.8206*	0	0
Men	50+	Testis	2018	4.00	3.75	NA	1.8206*	0	0
Men	50+	Testis	2019	3.60	3.82	NA	1.8206*	0	0
Men	50+	Thyroid	2001	2.80	2.51	NA	6.2722*	1	1
Men	50+	Thyroid	2002	2.70	2.67	NA	6.2722*	1	1
Men	50+	Thyroid	2003	2.60	2.84	NA	6.2722*	1	1
Men	50+	Thyroid	2004	3.10	3.02	NA	6.2722*	1	1
Men	50+	Thyroid	2005	2.90	3.21	NA	6.2722*	1	1
Men	50+	Thyroid	2006	3.50	3.41	NA	6.2722*	1	1
Men	50+	Thyroid	2007	3.90	3.62	NA	6.2722*	1	1
Men	50+	Thyroid	2008	3.50	3.85	NA	6.2722*	1	1
Men	50+	Thyroid	2009	3.90	4.09	NA	6.2722*	1	1
Men	50+	Thyroid	2010	4.70	4.35	NA	6.2722*	1	1
Men	50+	Thyroid	2011	4.40	4.62	NA	6.2722*	1	1
Men	50+	Thyroid	2012	4.90	4.91	NA	6.2722*	1	1
Men	50+	Thyroid	2013	5.30	5.22	NA	6.2722*	1	1
Men	50+	Thyroid	2014	5.80	5.55	Joinpoint 1	NA	1	1
Men	50+	Thyroid	2015	5.60	5.67	NA	2.2643	1	1
Men	50+	Thyroid	2016	5.60	5.80	NA	2.2643	1	1
Men	50+	Thyroid	2017	6.30	5.93	NA	2.2643	1	1
Men	50+	Thyroid	2018	6.30	6.07	NA	2.2643	1	1
Men	50+	Thyroid	2019	5.90	6.20	NA	2.2643	1	1
Women	20-49	Bladder	2001	0.80	0.68	NA	-0.8115	0	0
Women	20-49	Bladder	2002	0.60	0.67	NA	-0.8115	0	0
Women	20-49	Bladder	2003	0.50	0.67	NA	-0.8115	0	0
Women	20-49	Bladder	2004	0.70	0.66	NA	-0.8115	0	0
Women	20-49	Bladder	2005	0.80	0.66	NA	-0.8115	0	0
Women	20-49	Bladder	2006	0.60	0.65	NA	-0.8115	0	0
Women	20-49	Bladder	2007	0.70	0.65	NA	-0.8115	0	0
Women	20-49	Bladder	2008	0.70	0.64	NA	-0.8115	0	0
Women	20-49	Bladder	2009	0.60	0.64	NA	-0.8115	0	0
Women	20-49	Bladder	2010	0.60	0.63	NA	-0.8115	0	0
Women	20-49	Bladder	2011	0.60	0.63	NA	-0.8115	0	0
Women	20-49	Bladder	2012	0.60	0.62	NA	-0.8115	0	0
Women	20-49	Bladder	2013	0.70	0.62	NA	-0.8115	0	0
Women	20-49	Bladder	2014	0.70	0.61	NA	-0.8115	0	0
Women	20-49	Bladder	2015	0.60	0.61	NA	-0.8115	0	0
Women	20-49	Bladder	2016	0.60	0.60	NA	-0.8115	0	0
Women	20-49	Bladder	2017	0.50	0.60	NA	-0.8115	0	0
Women	20-49	Bladder	2018	0.60	0.59	NA	-0.8115	0	0
Women	20-49	Bladder	2019	0.60	0.59	NA	-0.8115	0	0
Women	20-49	Brain and CNS	2001	3.10	2.97	NA	0.9223*	2	2
Women	20-49	Brain and CNS	2002	3.00	3.00	NA	0.9223*	2	2
Women	20-49	Brain and CNS	2003	2.90	3.02	NA	0.9223*	2	2
Women	20-49	Brain and CNS	2004	2.90	3.05	NA	0.9223*	2	2
Women	20-49	Brain and CNS	2005	3.10	3.08	NA	0.9223*	2	2
Women	20-49	Brain and CNS	2006	3.00	3.11	NA	0.9223*	2	2
Women	20-49	Brain and CNS	2007	3.30	3.14	NA	0.9223*	2	2
Women	20-49	Brain and CNS	2008	3.40	3.17	NA	0.9223*	2	2
Women	20-49	Brain and CNS	2009	3.10	3.20	NA	0.9223*	2	2
Women	20-49	Brain and CNS	2010	3.30	3.23	NA	0.9223*	2	2
Women	20-49	Brain and CNS	2011	3.20	3.25	NA	0.9223*	2	2
Women	20-49	Brain and CNS	2012	3.20	3.29	Joinpoint 1	NA	2	2
Women	20-49	Brain and CNS	2013	3.50	3.52	NA	7.1215	2	2
Women	20-49	Brain and CNS	2014	3.90	3.77	NA	7.1215	2	2
Women	20-49	Brain and CNS	2015	3.90	4.04	Joinpoint 2	NA	2	2
Women	20-49	Brain and CNS	2016	3.90	3.88	NA	-3.8846*	2	2
Women	20-49	Brain and CNS	2017	3.80	3.73	NA	-3.8846*	2	2
Women	20-49	Brain and CNS	2018	3.60	3.59	NA	-3.8846*	2	2
Women	20-49	Brain and CNS	2019	3.40	3.45	NA	-3.8846*	2	2
Women	20-49	Breast	2001	66.30	65.59	NA	1.5771*	1	1
Women	20-49	Breast	2002	65.20	66.63	NA	1.5771*	1	1
Women	20-49	Breast	2003	68.60	67.68	NA	1.5771*	1	1
Women	20-49	Breast	2004	69.70	68.75	NA	1.5771*	1	1
Women	20-49	Breast	2005	70.60	69.83	NA	1.5771*	1	1
Women	20-49	Breast	2006	70.30	70.93	NA	1.5771*	1	1
Women	20-49	Breast	2007	69.60	72.05	NA	1.5771*	1	1
Women	20-49	Breast	2008	72.50	73.19	NA	1.5771*	1	1
Women	20-49	Breast	2009	74.30	74.34	NA	1.5771*	1	1
Women	20-49	Breast	2010	78.00	75.51	NA	1.5771*	1	1
Women	20-49	Breast	2011	76.20	76.71	NA	1.5771*	1	1
Women	20-49	Breast	2012	77.90	77.92	NA	1.5771*	1	1
Women	20-49	Breast	2013	80.20	79.14	Joinpoint 1	NA	1	1
Women	20-49	Breast	2014	78.20	78.76	NA	-0.4907	1	1
Women	20-49	Breast	2015	77.90	78.37	NA	-0.4907	1	1
Women	20-49	Breast	2016	78.10	77.98	NA	-0.4907	1	1
Women	20-49	Breast	2017	77.00	77.60	NA	-0.4907	1	1
Women	20-49	Breast	2018	76.90	77.22	NA	-0.4907	1	1
Women	20-49	Breast	2019	77.70	76.84	NA	-0.4907	1	1
Women	20-49	Cervix	2001	12.70	12.14	NA	1.3678*	0	0
Women	20-49	Cervix	2002	12.00	12.31	NA	1.3678*	0	0
Women	20-49	Cervix	2003	11.90	12.48	NA	1.3678*	0	0
Women	20-49	Cervix	2004	12.10	12.65	NA	1.3678*	0	0
Women	20-49	Cervix	2005	12.30	12.82	NA	1.3678*	0	0
Women	20-49	Cervix	2006	12.90	12.99	NA	1.3678*	0	0
Women	20-49	Cervix	2007	12.70	13.17	NA	1.3678*	0	0
Women	20-49	Cervix	2008	13.60	13.35	NA	1.3678*	0	0
Women	20-49	Cervix	2009	16.40	13.54	NA	1.3678*	0	0
Women	20-49	Cervix	2010	13.00	13.72	NA	1.3678*	0	0
Women	20-49	Cervix	2011	14.30	13.91	NA	1.3678*	0	0
Women	20-49	Cervix	2012	14.10	14.10	NA	1.3678*	0	0
Women	20-49	Cervix	2013	14.90	14.29	NA	1.3678*	0	0
Women	20-49	Cervix	2014	15.00	14.49	NA	1.3678*	0	0
Women	20-49	Cervix	2015	14.70	14.68	NA	1.3678*	0	0
Women	20-49	Cervix	2016	14.70	14.89	NA	1.3678*	0	0
Women	20-49	Cervix	2017	14.60	15.09	NA	1.3678*	0	0
Women	20-49	Cervix	2018	14.80	15.30	NA	1.3678*	0	0
Women	20-49	Cervix	2019	15.10	15.50	NA	1.3678*	0	0
Women	20-49	Colorectum	2001	6.50	6.31	NA	3.3891*	0	0
Women	20-49	Colorectum	2002	6.70	6.52	NA	3.3891*	0	0
Women	20-49	Colorectum	2003	6.60	6.75	NA	3.3891*	0	0
Women	20-49	Colorectum	2004	6.60	6.97	NA	3.3891*	0	0
Women	20-49	Colorectum	2005	7.30	7.21	NA	3.3891*	0	0
Women	20-49	Colorectum	2006	7.60	7.46	NA	3.3891*	0	0
Women	20-49	Colorectum	2007	7.60	7.71	NA	3.3891*	0	0
Women	20-49	Colorectum	2008	7.40	7.97	NA	3.3891*	0	0
Women	20-49	Colorectum	2009	8.10	8.24	NA	3.3891*	0	0
Women	20-49	Colorectum	2010	8.40	8.52	NA	3.3891*	0	0
Women	20-49	Colorectum	2011	8.70	8.81	NA	3.3891*	0	0
Women	20-49	Colorectum	2012	9.90	9.11	NA	3.3891*	0	0
Women	20-49	Colorectum	2013	9.90	9.41	NA	3.3891*	0	0
Women	20-49	Colorectum	2014	9.70	9.73	NA	3.3891*	0	0
Women	20-49	Colorectum	2015	10.80	10.06	NA	3.3891*	0	0
Women	20-49	Colorectum	2016	10.90	10.40	NA	3.3891*	0	0
Women	20-49	Colorectum	2017	10.30	10.76	NA	3.3891*	0	0
Women	20-49	Colorectum	2018	10.50	11.12	NA	3.3891*	0	0
Women	20-49	Colorectum	2019	11.20	11.50	NA	3.3891*	0	0
Women	20-49	Endometrium	2001	2.90	2.72	NA	5.8734*	1	1
Women	20-49	Endometrium	2002	2.60	2.88	NA	5.8734*	1	1
Women	20-49	Endometrium	2003	3.20	3.05	NA	5.8734*	1	1
Women	20-49	Endometrium	2004	3.20	3.23	NA	5.8734*	1	1
Women	20-49	Endometrium	2005	3.40	3.42	NA	5.8734*	1	1
Women	20-49	Endometrium	2006	3.60	3.62	NA	5.8734*	1	1
Women	20-49	Endometrium	2007	3.90	3.84	Joinpoint 1	NA	1	1
Women	20-49	Endometrium	2008	4.20	3.91	NA	2.0484*	1	1
Women	20-49	Endometrium	2009	3.90	3.99	NA	2.0484*	1	1
Women	20-49	Endometrium	2010	4.00	4.08	NA	2.0484*	1	1
Women	20-49	Endometrium	2011	3.90	4.16	NA	2.0484*	1	1
Women	20-49	Endometrium	2012	4.20	4.24	NA	2.0484*	1	1
Women	20-49	Endometrium	2013	4.50	4.33	NA	2.0484*	1	1
Women	20-49	Endometrium	2014	4.80	4.42	NA	2.0484*	1	1
Women	20-49	Endometrium	2015	4.10	4.51	NA	2.0484*	1	1
Women	20-49	Endometrium	2016	4.50	4.60	NA	2.0484*	1	1
Women	20-49	Endometrium	2017	4.70	4.70	NA	2.0484*	1	1
Women	20-49	Endometrium	2018	4.90	4.79	NA	2.0484*	1	1
Women	20-49	Endometrium	2019	5.00	4.89	NA	2.0484*	1	1
Women	20-49	Gallbladder	2001	0.20	0.20	NA	3.4044*	0	0
Women	20-49	Gallbladder	2002	0.20	0.21	NA	3.4044*	0	0
Women	20-49	Gallbladder	2003	0.20	0.22	NA	3.4044*	0	0
Women	20-49	Gallbladder	2004	0.30	0.23	NA	3.4044*	0	0
Women	20-49	Gallbladder	2005	0.20	0.23	NA	3.4044*	0	0
Women	20-49	Gallbladder	2006	0.20	0.24	NA	3.4044*	0	0
Women	20-49	Gallbladder	2007	0.30	0.25	NA	3.4044*	0	0
Women	20-49	Gallbladder	2008	0.20	0.26	NA	3.4044*	0	0
Women	20-49	Gallbladder	2009	0.30	0.27	NA	3.4044*	0	0
Women	20-49	Gallbladder	2010	0.30	0.28	NA	3.4044*	0	0
Women	20-49	Gallbladder	2011	0.30	0.29	NA	3.4044*	0	0
Women	20-49	Gallbladder	2012	0.30	0.30	NA	3.4044*	0	0
Women	20-49	Gallbladder	2013	0.40	0.31	NA	3.4044*	0	0
Women	20-49	Gallbladder	2014	0.30	0.32	NA	3.4044*	0	0
Women	20-49	Gallbladder	2015	0.40	0.33	NA	3.4044*	0	0
Women	20-49	Gallbladder	2016	0.30	0.34	NA	3.4044*	0	0
Women	20-49	Gallbladder	2017	0.30	0.35	NA	3.4044*	0	0
Women	20-49	Gallbladder	2018	0.30	0.36	NA	3.4044*	0	0
Women	20-49	Gallbladder	2019	0.40	0.37	NA	3.4044*	0	0
Women	20-49	Hodgkin Lymphoma	2001	2.70	2.52	NA	1.5691*	0	0
Women	20-49	Hodgkin Lymphoma	2002	2.30	2.56	NA	1.5691*	0	0
Women	20-49	Hodgkin Lymphoma	2003	2.50	2.60	NA	1.5691*	0	0
Women	20-49	Hodgkin Lymphoma	2004	2.70	2.64	NA	1.5691*	0	0
Women	20-49	Hodgkin Lymphoma	2005	2.40	2.68	NA	1.5691*	0	0
Women	20-49	Hodgkin Lymphoma	2006	2.70	2.72	NA	1.5691*	0	0
Women	20-49	Hodgkin Lymphoma	2007	2.80	2.76	NA	1.5691*	0	0
Women	20-49	Hodgkin Lymphoma	2008	3.10	2.81	NA	1.5691*	0	0
Women	20-49	Hodgkin Lymphoma	2009	3.00	2.85	NA	1.5691*	0	0
Women	20-49	Hodgkin Lymphoma	2010	3.10	2.90	NA	1.5691*	0	0
Women	20-49	Hodgkin Lymphoma	2011	3.00	2.94	NA	1.5691*	0	0
Women	20-49	Hodgkin Lymphoma	2012	3.00	2.99	NA	1.5691*	0	0
Women	20-49	Hodgkin Lymphoma	2013	3.10	3.03	NA	1.5691*	0	0
Women	20-49	Hodgkin Lymphoma	2014	3.10	3.08	NA	1.5691*	0	0
Women	20-49	Hodgkin Lymphoma	2015	3.00	3.13	NA	1.5691*	0	0
Women	20-49	Hodgkin Lymphoma	2016	3.10	3.18	NA	1.5691*	0	0
Women	20-49	Hodgkin Lymphoma	2017	3.30	3.23	NA	1.5691*	0	0
Women	20-49	Hodgkin Lymphoma	2018	3.10	3.28	NA	1.5691*	0	0
Women	20-49	Hodgkin Lymphoma	2019	3.30	3.33	NA	1.5691*	0	0
Women	20-49	Kaposi Sarcoma	2001	0.10	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2002	0.10	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2003	0.20	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2004	0.10	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2005	0.10	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2006	0.20	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2007	0.10	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2008	0.20	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2009	0.10	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2010	0.10	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2011	0.10	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2012	0.10	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2013	0.10	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2014	0.00	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2015	0.10	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2016	0.10	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2017	0.10	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2018	0.00	NA	NA	NA	NA	NA
Women	20-49	Kaposi Sarcoma	2019	0.00	NA	NA	NA	NA	NA
Women	20-49	Kidney	2001	1.40	1.48	NA	4.6272*	0	0
Women	20-49	Kidney	2002	1.50	1.55	NA	4.6272*	0	0
Women	20-49	Kidney	2003	1.70	1.62	NA	4.6272*	0	0
Women	20-49	Kidney	2004	1.80	1.70	NA	4.6272*	0	0
Women	20-49	Kidney	2005	1.90	1.78	NA	4.6272*	0	0
Women	20-49	Kidney	2006	1.60	1.86	NA	4.6272*	0	0
Women	20-49	Kidney	2007	1.80	1.94	NA	4.6272*	0	0
Women	20-49	Kidney	2008	2.20	2.03	NA	4.6272*	0	0
Women	20-49	Kidney	2009	2.20	2.13	NA	4.6272*	0	0
Women	20-49	Kidney	2010	2.00	2.23	NA	4.6272*	0	0
Women	20-49	Kidney	2011	2.40	2.33	NA	4.6272*	0	0
Women	20-49	Kidney	2012	2.40	2.44	NA	4.6272*	0	0
Women	20-49	Kidney	2013	2.90	2.55	NA	4.6272*	0	0
Women	20-49	Kidney	2014	2.90	2.67	NA	4.6272*	0	0
Women	20-49	Kidney	2015	3.00	2.79	NA	4.6272*	0	0
Women	20-49	Kidney	2016	3.10	2.92	NA	4.6272*	0	0
Women	20-49	Kidney	2017	2.90	3.05	NA	4.6272*	0	0
Women	20-49	Kidney	2018	2.90	3.20	NA	4.6272*	0	0
Women	20-49	Kidney	2019	3.10	3.34	NA	4.6272*	0	0
Women	20-49	Larynx	2001	0.30	0.25	NA	-0.6382	0	0
Women	20-49	Larynx	2002	0.20	0.25	NA	-0.6382	0	0
Women	20-49	Larynx	2003	0.30	0.25	NA	-0.6382	0	0
Women	20-49	Larynx	2004	0.20	0.25	NA	-0.6382	0	0
Women	20-49	Larynx	2005	0.30	0.24	NA	-0.6382	0	0
Women	20-49	Larynx	2006	0.30	0.24	NA	-0.6382	0	0
Women	20-49	Larynx	2007	0.20	0.24	NA	-0.6382	0	0
Women	20-49	Larynx	2008	0.20	0.24	NA	-0.6382	0	0
Women	20-49	Larynx	2009	0.30	0.24	NA	-0.6382	0	0
Women	20-49	Larynx	2010	0.20	0.24	NA	-0.6382	0	0
Women	20-49	Larynx	2011	0.20	0.24	NA	-0.6382	0	0
Women	20-49	Larynx	2012	0.30	0.23	NA	-0.6382	0	0
Women	20-49	Larynx	2013	0.20	0.23	NA	-0.6382	0	0
Women	20-49	Larynx	2014	0.20	0.23	NA	-0.6382	0	0
Women	20-49	Larynx	2015	0.20	0.23	NA	-0.6382	0	0
Women	20-49	Larynx	2016	0.20	0.23	NA	-0.6382	0	0
Women	20-49	Larynx	2017	0.30	0.23	NA	-0.6382	0	0
Women	20-49	Larynx	2018	0.30	0.23	NA	-0.6382	0	0
Women	20-49	Larynx	2019	0.20	0.22	NA	-0.6382	0	0
Women	20-49	Leukaemia	2001	2.50	2.56	NA	1.5290*	0	0
Women	20-49	Leukaemia	2002	2.50	2.60	NA	1.5290*	0	0
Women	20-49	Leukaemia	2003	3.00	2.64	NA	1.5290*	0	0
Women	20-49	Leukaemia	2004	2.50	2.68	NA	1.5290*	0	0
Women	20-49	Leukaemia	2005	2.80	2.72	NA	1.5290*	0	0
Women	20-49	Leukaemia	2006	2.70	2.77	NA	1.5290*	0	0
Women	20-49	Leukaemia	2007	2.90	2.81	NA	1.5290*	0	0
Women	20-49	Leukaemia	2008	2.80	2.85	NA	1.5290*	0	0
Women	20-49	Leukaemia	2009	3.00	2.89	NA	1.5290*	0	0
Women	20-49	Leukaemia	2010	2.80	2.94	NA	1.5290*	0	0
Women	20-49	Leukaemia	2011	2.80	2.98	NA	1.5290*	0	0
Women	20-49	Leukaemia	2012	3.10	3.03	NA	1.5290*	0	0
Women	20-49	Leukaemia	2013	3.00	3.08	NA	1.5290*	0	0
Women	20-49	Leukaemia	2014	3.30	3.12	NA	1.5290*	0	0
Women	20-49	Leukaemia	2015	3.40	3.17	NA	1.5290*	0	0
Women	20-49	Leukaemia	2016	3.10	3.22	NA	1.5290*	0	0
Women	20-49	Leukaemia	2017	3.30	3.27	NA	1.5290*	0	0
Women	20-49	Leukaemia	2018	3.40	3.32	NA	1.5290*	0	0
Women	20-49	Leukaemia	2019	3.20	3.37	NA	1.5290*	0	0
Women	20-49	Liver	2001	0.30	0.34	NA	9.6354*	1	1
Women	20-49	Liver	2002	0.40	0.37	NA	9.6354*	1	1
Women	20-49	Liver	2003	0.40	0.41	NA	9.6354*	1	1
Women	20-49	Liver	2004	0.50	0.44	NA	9.6354*	1	1
Women	20-49	Liver	2005	0.50	0.49	NA	9.6354*	1	1
Women	20-49	Liver	2006	0.50	0.53	NA	9.6354*	1	1
Women	20-49	Liver	2007	0.60	0.59	NA	9.6354*	1	1
Women	20-49	Liver	2008	0.70	0.64	Joinpoint 1	NA	1	1
Women	20-49	Liver	2009	0.70	0.65	NA	0.8900	1	1
Women	20-49	Liver	2010	0.60	0.65	NA	0.8900	1	1
Women	20-49	Liver	2011	0.60	0.66	NA	0.8900	1	1
Women	20-49	Liver	2012	0.60	0.67	NA	0.8900	1	1
Women	20-49	Liver	2013	0.70	0.67	NA	0.8900	1	1
Women	20-49	Liver	2014	0.70	0.68	NA	0.8900	1	1
Women	20-49	Liver	2015	0.70	0.68	NA	0.8900	1	1
Women	20-49	Liver	2016	0.60	0.69	NA	0.8900	1	1
Women	20-49	Liver	2017	0.70	0.70	NA	0.8900	1	1
Women	20-49	Liver	2018	0.70	0.70	NA	0.8900	1	1
Women	20-49	Liver	2019	0.80	0.71	NA	0.8900	1	1
Women	20-49	Lung	2001	4.40	4.41	NA	-0.1478	0	0
Women	20-49	Lung	2002	4.20	4.41	NA	-0.1478	0	0
Women	20-49	Lung	2003	4.70	4.40	NA	-0.1478	0	0
Women	20-49	Lung	2004	4.30	4.39	NA	-0.1478	0	0
Women	20-49	Lung	2005	4.40	4.39	NA	-0.1478	0	0
Women	20-49	Lung	2006	4.30	4.38	NA	-0.1478	0	0
Women	20-49	Lung	2007	4.20	4.37	NA	-0.1478	0	0
Women	20-49	Lung	2008	4.30	4.37	NA	-0.1478	0	0
Women	20-49	Lung	2009	4.80	4.36	NA	-0.1478	0	0
Women	20-49	Lung	2010	4.60	4.35	NA	-0.1478	0	0
Women	20-49	Lung	2011	3.90	4.35	NA	-0.1478	0	0
Women	20-49	Lung	2012	4.70	4.34	NA	-0.1478	0	0
Women	20-49	Lung	2013	4.10	4.34	NA	-0.1478	0	0
Women	20-49	Lung	2014	4.50	4.33	NA	-0.1478	0	0
Women	20-49	Lung	2015	4.70	4.32	NA	-0.1478	0	0
Women	20-49	Lung	2016	4.10	4.32	NA	-0.1478	0	0
Women	20-49	Lung	2017	3.80	4.31	NA	-0.1478	0	0
Women	20-49	Lung	2018	4.60	4.30	NA	-0.1478	0	0
Women	20-49	Lung	2019	4.30	4.30	NA	-0.1478	0	0
Women	20-49	Melanoma	2001	12.40	11.63	NA	5.3379*	1	1
Women	20-49	Melanoma	2002	11.70	12.25	NA	5.3379*	1	1
Women	20-49	Melanoma	2003	12.20	12.90	NA	5.3379*	1	1
Women	20-49	Melanoma	2004	13.70	13.59	NA	5.3379*	1	1
Women	20-49	Melanoma	2005	14.50	14.32	NA	5.3379*	1	1
Women	20-49	Melanoma	2006	15.30	15.08	Joinpoint 1	NA	1	1
Women	20-49	Melanoma	2007	14.30	15.24	NA	1.0420*	1	1
Women	20-49	Melanoma	2008	15.70	15.40	NA	1.0420*	1	1
Women	20-49	Melanoma	2009	15.70	15.56	NA	1.0420*	1	1
Women	20-49	Melanoma	2010	15.90	15.72	NA	1.0420*	1	1
Women	20-49	Melanoma	2011	15.70	15.88	NA	1.0420*	1	1
Women	20-49	Melanoma	2012	16.10	16.05	NA	1.0420*	1	1
Women	20-49	Melanoma	2013	16.90	16.21	NA	1.0420*	1	1
Women	20-49	Melanoma	2014	17.30	16.38	NA	1.0420*	1	1
Women	20-49	Melanoma	2015	16.40	16.55	NA	1.0420*	1	1
Women	20-49	Melanoma	2016	17.30	16.73	NA	1.0420*	1	1
Women	20-49	Melanoma	2017	15.80	16.90	NA	1.0420*	1	1
Women	20-49	Melanoma	2018	17.00	17.08	NA	1.0420*	1	1
Women	20-49	Melanoma	2019	17.00	17.26	NA	1.0420*	1	1
Women	20-49	MultipleMyeloma	2001	0.60	0.54	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2002	0.60	0.57	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2003	0.50	0.60	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2004	0.70	0.64	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2005	0.60	0.68	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2006	0.70	0.72	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2007	0.70	0.76	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2008	0.90	0.81	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2009	0.80	0.86	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2010	0.90	0.91	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2011	0.90	0.96	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2012	1.00	1.02	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2013	1.40	1.09	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2014	1.30	1.15	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2015	1.20	1.22	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2016	1.20	1.30	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2017	1.50	1.37	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2018	1.50	1.46	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2019	1.30	1.55	NA	6.0651*	0	0
Women	20-49	Non-Hodgkin Lymphoma	2001	4.70	4.51	NA	0.4667	0	0
Women	20-49	Non-Hodgkin Lymphoma	2002	4.20	4.53	NA	0.4667	0	0
Women	20-49	Non-Hodgkin Lymphoma	2003	4.50	4.55	NA	0.4667	0	0
Women	20-49	Non-Hodgkin Lymphoma	2004	4.70	4.58	NA	0.4667	0	0
